rna	protein	methylation
TLN2	0.570820734638027	0.527180586796886	9.28726531862957e-08
AP1S1	4.21000542429865e-06	0.237826335178484	1.05579521203715e-06
RANBP2	1.35945294770671e-05	0.882704857463063	0.438969851876066
SCYL1	0.269193747137263	0.946536253591906	0.000699358000379371
APOD	0.497442211986448	0.475416330054034	0.290187797442811
BUB3	0.263371551668517	0.380365866714368	1.98158363307827e-05
HIP1R	0.00596657931541375	0.0707968528485415	8.89688938859883e-06
TMEM43	3.21870426096776e-05	0.226944149696647	0.247529766166295
CPT1A	0.0424795881113752	0.129019967929116	3.06023459300895e-09
POLR2A	0.275103677302715	0.237826335178484	0.0725698126476937
AIMP2	0.0834541244140526	0.600176829319052	3.68991252809575e-06
SDC3	0.00315048024686148	0.967908324432821	7.16198191417559e-06
ANP32B	4.71290302378875e-05	0.778100035369736	4.05588235836273e-09
SCARB2	0.767144469063437	0.757573276044816	0.559872941952433
ARMC1	0.230264790766192	0.066337439668659	5.9663580845734e-05
CLYBL	0.0804800528269686	0.297413982525763	3.8342733839635e-07
AHCTF1	2.76477759026217e-07	0.946536253591906	0.204351315123776
HNRNPH3	0.000336439982070447	0.012016727348898	0.000102267389086921
PCYOX1L	0.000596483518355773	0.69700565276909	4.88800610030791e-09
STARD9	0.646556812559425	0.310376148524238	4.72753247317677e-06
DHX36	0.0212841240380747	0.840525547422646	4.8952332713375e-05
COG5	0.226344338587953	0.226944149696647	0.231299600529541
A1BG	0.610532971588623	0.380365866714368	3.2564855822229e-07
DECR2	0.00543472391814598	0.395388731206077	0.00454316398026708
HMGN4	0.0135593889031951	0.237826335178484	0.00373552699152721
EEA1	0.000178297701729928	0.136350311774444	5.70637649271289e-09
H6PD	2.98858170038827e-05	0.066337439668659	1.51907691161322e-06
TAGLN2	8.11819670751078e-13	0.00222765448704881	1.77504190070988e-07
MAP1LC3A	4.89147109668224e-07	0.657599701709421	2.80123763826852e-06
CAP2	0.0764615729437588	0.129019967929116	0.00058978999176983
RPL27	0.0673806178789556	0.0259133358229601	0.0335250325457642
COTL1	2.86609708417612e-07	0.196339861537261	2.46894088393449e-06
PLP2	1.76450215684885e-05	0.0157135326312431	4.8952332713375e-05
GSTO1	0.122380334027464	0.527180586796886	2.80123763826852e-06
AP3M2	0.610532971588623	0.677199220278339	1.11897493133591e-08
COL5A3	1.61046647197139e-06	0.737204567361536	0.125426415994092
NSFL1C	5.29174276539208e-05	0.42642976881125	1.75832876644448e-08
COMMD1	0.124855878549572	0.509627363282033	2.66346918156532e-06
ADD3	7.50261699580126e-06	0.108760291731593	0.204351315123776
APCS	0.145266136214113	0.380365866714368	0.580898419076553
PRRC1	0.174231670849793	0.757573276044816	0.000111312344097183
MTPN	0.25059104356858	0.677199220278339	0.00037807022939802
ALG2	7.4594671437725e-05	0.517742919176271	7.25691840925358e-05
MTA2	0.0199868245761116	0.545017852327191	0.000349459175244082
MVD	0.0909558316960627	0.882704857463063	0.983534236919187
CAMK1D	0.209906252657346	0.0966387135405686	1.18887809220519e-08
ADA	0.010566402964214	0.310376148524238	1.01138940844446e-07
SPTA1	0.123466049746586	0.136350311774444	0.000149272665172845
PARVA	0.00912117711109097	0.177602535934548	9.61237911914287e-09
TPP1	5.76941899712573e-05	0.677199220278339	7.74286295270927e-05
PPIH	0.0325912112162993	0.717013501094681	0.0335250325457642
VAMP5	2.7751147873227e-08	0.0506378458495154	2.23227292375437e-08
RAB11B	0.577738731521718	0.00997654988458857	0.0505272539090611
LAMC1	0.0110917195962177	0.297413982525763	1.92891082495894e-10
PCLO	0.000139615906095505	0.92520398580332	2.6883355417301e-07
HPRT1	0.309185029562638	0.882704857463063	0.166737857309386
NUP153	0.00315048024686148	0.967908324432821	1.22540294561759e-08
FBP1	4.84431959520065e-08	0.020295220168377	1.07040795333412e-07
SAE1	0.00134373805762076	0.395388731206077	0.609493625540527
CDC42EP1	0.000457851828870952	0.638224520577462	0.0196943282741448
ZC3H4	0.03634115937855	0.442439114010384	8.4387837010018e-05
GBP2	1.63476013973816e-05	0.0542572907247079	3.68991252809575e-06
CBX3	5.90761115700323e-06	0.600176829319052	0.000441977924470678
HS2ST1	0.0592064569077776	0.0754819199087473	0.00126093820690444
COG1	0.00948824782807645	0.946536253591906	0.463767368389998
BPNT1	0.0128090801909943	0.0017366985497634	0.706435318894632
DUSP3	8.26526261869361e-07	0.717013501094681	0.00824924151416382
CRNKL1	0.0578530787299292	0.717013501094681	0.000653764915222683
TMEM109	7.62245014437046e-06	0.492372352908265	4.72753247317677e-06
UTRN	0.296482297919656	0.410742719922996	1.05579521203715e-06
NEK9	1.12685990869864e-06	0.0143895777953175	1.08470585978026e-10
FARSA	0.152774872680602	0.0472123053381972	0.0867173582058639
CPPED1	5.53417172792416e-08	0.066337439668659	0.609493625540527
RECQL	0.0226541582162722	0.638224520577462	6.23282435394646e-05
PRPF38A	0.0267656553966745	0.581524840221526	0.00092113512771979
PTEN	0.00152835204583416	0.509627363282033	1.47273645515729e-10
FTO	0.0102621390542149	0.0327268594907726	2.32821353328564e-05
AP3B1	0.998649924771755	0.012016727348898	6.65934626911397e-06
VPS39	0.417652212412726	0.284802455089438	4.28534992033714e-05
UBXN7	0.0172778394937705	0.151916015559586	3.78292733463275e-06
GTPBP4	1.21582649537777e-07	0.442439114010384	9.59438364793661e-05
SNRPD2	0.718540000091115	0.563137456240358	0.204351315123776
LYZ	2.50454024507574e-09	0.798778650308696	8.27821104658364e-06
RB1CC1	8.51399726151676e-06	0.297413982525763	0.0052493257466797
PSMG1	0.111331440968679	0.143981966274657	6.78023755511892e-08
GSTP1	0.0291777091546092	0.600176829319052	6.39218730677067e-07
GMDS	0.0010223375621448	0.237826335178484	2.29960143064573e-08
DYNC1I1	0.394707808692415	0.160162216797701	8.68591143151927e-06
TXNDC12	0.109819408815237	0.0966387135405686	0.414951870454871
LGALSL	0.447410575474669	0.967908324432821	0.00764196297557198
COL6A1	0.00777645033827343	0.492372352908265	2.5514394547012e-05
CNNM3	0.0518728464296292	0.226944149696647	0.435924633361429
ITIH2	0.00274477544359316	0.115230920621756	0.445096808911567
DNAJC5	0.00754507190443534	0.475416330054034	8.47971972300127e-06
DAG1	0.000802331948780165	0.861566339162661	2.27864181402234e-07
LCP1	0.00977213783318076	0.080403094958351	3.78292733463275e-06
SZRD1	0.356435892113265	0.0754819199087473	1.26301717894932e-08
NEGR1	9.02940716575361e-08	0.946536253591906	3.42602974352393e-05
VPS36	0.469978804565878	0.458771762212384	0.000316541475872104
APC	0.00109850605865849	0.677199220278339	2.91901253805922e-07
NDUFAF4	0.0673805070375257	0.903919884354322	0.00903472952431575
HSPA4	0.184087505257964	0.840525547422646	0.0225765477919822
NAA35	0.228952644315377	0.989299135232226	0.646089968904019
VWA5A	0.0348574717754366	0.458771762212384	9.59438364793661e-05
CA3	3.49865491846692e-08	0.0707968528485415	0.000158857673503878
SUMO2	0.00132801839610795	0.380365866714368	0.0194246023597398
RPL3L	0.0111976602472695	0.0707968528485415	2.0752514727658e-05
ERP44	0.128217133979283	0.206203739357378	0.244633878215491
L2HGDH	0.795722749700393	0.0966387135405686	0.0107948484108196
CC2D1A	0.0234709444324434	0.020295220168377	1.42372377543908e-10
DIAPH2	5.34207131806127e-07	0.186805714061144	0.0776361612084348
DNAJA4	0.000642746902756053	0.563137456240358	5.87063900235252e-08
CDC37	0.0348574717754366	0.206203739357378	3.33931221970506e-06
PPM1A	0.421551272670601	0.206203739357378	3.06023459300895e-09
MACROD1	0.721071462482612	0.00609443583916392	3.00006771387079e-07
CUL2	3.29532201677388e-06	0.0580748216074045	0.00153507553544084
RPL8	0.173161378143721	0.0280428765603968	0.000143188058198961
LZIC	0.379843926040543	0.92520398580332	0.0905820094921122
GSR	0.296482297919656	0.0109579196942444	1.86587895710632e-06
PPP2R5A	0.269193747137263	0.237826335178484	0.095120526570985
VWA1	7.35443720423557e-05	0.143981966274657	0.000155600098902402
MPO	0.00960089945635681	0.136350311774444	2.80123763826852e-06
SIRPG	1.09728985864865e-05	0.442439114010384	7.30114013438302e-07
BOD1L1	2.42453127121532e-05	0.757573276044816	0.518962855742065
SPR	0.000974301923345812	0.509627363282033	3.47652754455655e-08
MTHFD1L	4.92255339526954e-05	0.657599701709421	5.34597007767697e-06
SNRPA	0.0331456081993304	0.545017852327191	0.000546417493555308
PI4K2A	0.00132801839610795	0.216405710808755	0.00343935971984953
DNAJA2	0.158689257246655	0.284802455089438	0.00933722824460734
TRAF2	0.0153193936329864	0.946536253591906	1.12942031577287e-05
TPR	0.000147458395452648	0.757573276044816	8.52621538377231e-08
PAK2	0.101085235416529	0.64971639931808	0.039034419420409
ASH2L	0.675990191404592	0.475416330054034	0.213700626456781
IMPA1	0.00228231994883576	0.563137456240358	1.13275339765825e-07
PECAM1	1.68631050516595e-09	0.581524840221526	0.304537081016674
DPP7	0.000539611026320718	0.0707968528485415	0.000515858556303182
NAA15	0.00894243940367088	0.196339861537261	0.00142959659169572
RILPL1	0.653865745360285	0.778100035369736	9.75973012786083e-07
NECAP1	0.0942374795961193	0.545017852327191	0.000144548451811961
TMEM11	0.171035548989618	0.657599701709421	2.44022225941561e-08
SNTB1	0.0154629389681754	0.819589606524758	4.89022086458109e-07
MCM6	0.339062592309436	0.0580748216074045	7.1099214599152e-07
EIF2S1	0.328903972212026	0.717013501094681	0.000169019710536185
AIF1L	0.00125193460705496	0.323683222684332	6.4011025708048e-08
DEGS1	0.698398044974264	0.102566348261607	4.31664074239647e-09
SLC17A7	0.811429914790169	0.798778650308696	0.442027254714306
HBB	0.287187604363437	0.143981966274657	0.00128385147967639
NDUFA4	0.138723719657892	0.186805714061144	3.68644417354833e-08
GOLM1	0.00609095889929588	0.0259133358229601	0.000739896846399307
RMDN3	0.00140834869698783	0.102566348261607	1.16522976013236e-07
RPL28	0.339062592309436	0.0109579196942444	0.566840305174338
RGS6	3.19203291592787e-07	0.69700565276909	0.451272235628154
ITIH5	0.0113082061970044	0.861566339162661	0.0759162954814271
SRP9	0.0822539849556888	0.226944149696647	3.6932606395848e-09
PPIL4	0.00272959869464293	0.757573276044816	0.000995487095362811
COL18A1	2.98858170038827e-05	0.129019967929116	3.00006771387079e-07
NEFM	0.115964785480587	0.840525547422646	4.72753247317677e-06
BPGM	7.14855900183827e-05	0.492372352908265	0.000116112893433202
ACTL6A	0.663662759265453	0.92520398580332	0.046416058151312
FBL	0.958166832388366	0.798778650308696	1.72623782791373e-07
ALKBH5	1.46831219304406e-05	0.69700565276909	2.29960143064573e-08
DIP2C	0.020719419394173	0.284802455089438	2.47531332609683e-07
MCU	0.0216679993820893	0.778100035369736	6.34319823922271e-06
LRPAP1	0.00449745477740641	0.0200276065367226	5.70347807598692e-08
PPP2R1A	0.00554907026825682	0.121980867818826	0.714119789330375
NCOA2	2.98858170038827e-05	0.989299135232226	1.90475933268639e-09
FRMD5	0.587023633520057	0.492372352908265	0.00037807022939802
EMC4	3.41482330894211e-05	0.527180586796886	0.848601035383545
ITGAV	0.738879438931121	0.0157135326312431	0.00484564812565942
GGT5	2.99846090951537e-08	0.545017852327191	0.00142959659169572
FOXK1	0.661208026367751	0.989299135232226	5.38288227695379e-08
EXOC3	0.0230594107402944	0.946536253591906	0.000699358000379371
NDUFB9	0.04352480340709	0.638224520577462	0.231299600529541
AIFM1	0.24095466870157	0.903919884354322	0.215606949389614
AIP	0.108323652353225	0.442439114010384	1.47564163450081e-09
S100B	0.00169647947323257	0.226944149696647	0.00367450165313342
NDUFB6	0.93661325681874	0.177602535934548	0.66847388393726
SHMT1	0.000513108904836515	0.0109579196942444	4.26644293645593e-08
PIK3C2A	0.0414556808699414	0.0327268594907726	4.72753247317677e-06
COX5A	0.127370296201455	0.206203739357378	1.37985410823928e-07
C11orf68	0.0196290807300825	0.260621094107696	0.000416914385926525
PEX11B	0.000166646477960076	0.737204567361536	4.22894671337173e-05
ATP2B4	0.880295871028841	0.798778650308696	0.309423116928389
EFHD2	0.0299368607497255	0.36568326411358	2.92480615078643e-05
SCP2	0.0166531264395336	0.0143895777953175	0.00133083523190633
C1QC	3.89839891667455e-05	0.967908324432821	0.000121108215365868
DMAP1	0.347680229031984	0.757573276044816	5.87063900235252e-08
NCOA5	0.0605860074919911	0.337339851276747	0.0286948663865575
FCER1G	6.02330307910651e-05	0.020295220168377	0.000169019710536185
TRIM21	3.2418001905506e-09	0.0380185746286904	1.72773941934738e-06
RPAP3	0.695894823170777	0.0506378458495154	0.00225466589105512
SOD3	8.7047476242837e-07	0.00906990759535551	2.79492860930809e-05
CYBRD1	1.76450215684885e-05	0.351338600268361	0.0101856940639217
MARCKSL1	0.543550434353825	0.0580748216074045	0.000496379143303663
DYNLT1	0.352917083323432	0.080403094958351	1.30175225255689e-08
INF2	5.21586759970049e-05	0.492372352908265	3.79596146439886e-08
PREPL	0.179657330815278	0.237826335178484	0.11202780101293
CLPB	0.389093092610009	0.581524840221526	1.46404132323352e-05
GOLGA3	0.559379191869208	0.0171348268383309	0.00281375090544449
STEAP3	9.95910245152582e-10	0.013159555065374	1.62419343625185e-09
HNRNPH2	0.130783922092885	0.297413982525763	0.95040691461691
APMAP	0.00315048024686148	0.882704857463063	0.679778963046037
CTBP1	0.0241001934161743	0.492372352908265	0.000264486459646628
MAPRE2	0.710962933068305	0.819589606524758	0.768685387227937
ARHGEF6	0.486779329685641	0.121980867818826	0.0219724094064201
IRF2BPL	0.000118379779217513	0.0855640175760677	0.0420660116024719
NCS1	0.00817623751831397	0.989299135232226	0.00349682488556056
S100A11	1.90401868295265e-05	0.013159555065374	2.15600930101576e-07
LNPEP	0.00521239087874395	0.0580748216074045	3.78292733463275e-06
CCNY	0.0896691775796764	0.115230920621756	4.63372275193165e-07
SLK	1.05218089674552e-06	0.395388731206077	1.5053049516319e-08
NT5DC3	0.411843635389552	0.527180586796886	1.84859540416383e-05
RAB8A	0.00236069394266114	0.492372352908265	0.893285108219619
GAP43	0.0916047037508839	0.272536610193182	0.000891327073598764
PIP4K2B	0.187462848042439	0.151916015559586	0.00221618813187656
IGFBP2	7.21005951161122e-08	0.0352940789281363	0.0128858805179912
RAB3GAP2	0.0411190562954146	0.136350311774444	0.0012384030139927
CAB39	0.00578429837306895	0.395388731206077	1.18425686772418e-05
FAM98B	0.0325912112162993	0.600176829319052	0.000128982541986914
NUP210	0.00258189040597931	0.967908324432821	6.6574416419221e-09
GEMIN5	0.0404527506687663	0.351338600268361	2.52217567276285e-10
TTC1	0.213620730309052	0.903919884354322	1.33268525093548e-05
RAE1	0.0210944174068987	0.186805714061144	0.0108087305980299
UBAC1	0.0689153410332612	0.778100035369736	0.00179911718325348
FGF1	2.85810706477703e-05	0.080403094958351	1.963802699222e-06
RFTN2	1.67063117024389e-08	0.000886431011688662	0.0052493257466797
OXSM	0.683428831096882	0.260621094107696	1.0700177023146e-09
VTA1	0.0179230127991572	0.0621001956660749	0.0324126045894833
ATP2B1	0.330583234078299	0.492372352908265	1.30056887549066e-06
PAPSS2	0.04531508692502	0.206203739357378	5.71070390475072e-05
ACAA2	0.497442211986448	0.00997654988458857	0.109934202090593
GYS1	5.27962740924731e-06	0.42642976881125	0.0283208652220334
HSPB1	0.000998054598168299	0.0439707571465935	1.05307269519617e-08
CPNE5	0.933921997559418	0.42642976881125	3.40354359870981e-10
CST3	2.70404534576435e-06	0.337339851276747	2.61034687337281e-05
PRDX1	1.20112821527498e-05	0.0109579196942444	0.00167699584466477
CEND1	0.0877667148198197	0.284802455089438	0.905536906292182
DPYSL5	0.00454541043889026	0.840525547422646	1.51907691161322e-06
RIC8A	6.81396792944932e-08	0.861566339162661	0.00013449750396417
FAHD1	0.15374878358328	0.284802455089438	0.00371454334593694
SIRT5	0.184087505257964	0.545017852327191	6.74185653586435e-07
IARS2	0.615284526037894	1	0.151470244609234
AGA	0.109069502828576	0.737204567361536	5.59279347931053e-07
ROCK1	0.173161378143721	0.492372352908265	0.00109077761310355
LGI1	0.034422505090244	0.882704857463063	9.83073766173903e-08
FH	0.427439720773405	0.989299135232226	1.08553788434363e-08
NCDN	0.615284526037894	0.819589606524758	0.414951870454871
PTN	0.260493276938219	0.0754819199087473	1.23290695585218e-07
SAR1A	0.0148964183940345	0.066337439668659	0.241510340598825
DCLK1	0.476241182756932	0.638224520577462	2.36889930730862e-08
KIAA0513	0.478338758950424	0.527180586796886	0.00115193117169295
RASGRF1	0.0456804944173081	0.0472123053381972	0.108576784435202
EXOSC10	0.821944111017233	0.581524840221526	0.0343942124838705
BROX	0.205026662070699	0.0380185746286904	0.00130905492658109
ACADS	2.0721056111457e-06	0.000886431011688662	4.76030581252651e-07
PLCB1	3.90784648312085e-11	0.020295220168377	2.32821353328564e-05
IFT140	0.179657330815278	0.351338600268361	6.25982791537318e-09
BTF3	0.29181008303411	0.216405710808755	0.00134978718448467
XPO4	0.0852808866460896	0.36568326411358	0.000942074354597789
LARP1B	1.29787960553415e-05	0.458771762212384	4.58067530218835e-05
CAPN5	0.00515810738145356	0.136350311774444	2.66692164162893e-08
CHMP6	4.994380034748e-05	0.42642976881125	0.00447026576341584
APOBR	4.71585255793876e-06	0.737204567361536	0.577368625720052
DDX21	0.971654371792543	0.903919884354322	7.88884037329692e-06
C7orf50	1.07717405399578e-05	0.226944149696647	5.74454042581548e-07
CHP1	0.0130549969981079	0.92520398580332	0.063248369810492
LAP3	8.222936167689e-08	0.0109579196942444	3.1762208666951e-06
RAB22A	0.351165948021487	0.903919884354322	1.77504190070988e-07
SOD1	0.0531088161279118	0.102566348261607	6.1905602616003e-06
PPIL1	0.23556682146165	0.0855640175760677	0.000356415709105902
LANCL1	0.917791367109458	0.102566348261607	0.0181238386569086
PHYHIPL	5.91915624866642e-09	0.000249427298737589	0.137291504786128
RAB14	0.0269988514143771	0.337339851276747	0.000546417493555308
DDX18	0.00431018224368197	0.819589606524758	0.0302337059049151
MAOA	0.0394704689956757	0.337339851276747	0.983534236919187
GSTZ1	0.000526204498928087	0.284802455089438	0.457495852717689
CLIC2	0.0401230453133034	0.757573276044816	0.090549637733625
PSMB3	0.0896691775796764	0.689814385782455	0.840524343255349
GLRX3	0.00590525182438195	0.0506378458495154	1.64116527638382e-06
CDKN1B	1.44589614165215e-05	0.0380185746286904	1.37985410823928e-07
SNCB	0.690898212015381	0.395388731206077	8.25859219981506e-10
CTNNBL1	0.00355192867335563	0.442439114010384	0.209924526241306
CYB5R3	0.0658741313848159	0.717013501094681	6.34319823922271e-06
SPTAN1	0.0890313679807931	0.337339851276747	0.366566794041436
CDH6	0.00264007384088736	0.840525547422646	0.00624624538187869
NUDT16	3.81630254251993e-07	0.108760291731593	0.0425901661245937
SERPINH1	6.56170582949562e-08	0.0327268594907726	0.00343935971984953
VPS26B	0.601079076053327	0.492372352908265	0.000121108215365868
IGFBP7	0.0249619113209699	0.216405710808755	2.66346918156532e-06
AMBP	0.0118017705335678	0.260621094107696	3.08329412638254e-07
RASEF	0.0816591844367883	0.136350311774444	0.188278879453502
PHF6	5.93574344665902e-07	0.527180586796886	0.901450327843756
BTBD17	0.00821630263535035	0.000208230365198813	2.21650619175928e-07
PSAT1	0.299624763386614	0.0909747546817469	3.27506199904677e-05
RAB11FIP5	1.16608675440909e-06	0.819589606524758	0.000891327073598764
RPLP1	0.00366921438185684	0.297413982525763	7.10145110037509e-05
PSPC1	6.19839754411147e-05	0.186805714061144	0.000843123787893512
ALDH2	0.909738305101646	0.00906990759535551	0.0600811395429046
LYPLA2	0.0397956221132166	0.92520398580332	0.698780657261011
GRB2	0.00241430414018241	0.272536610193182	2.80123763826852e-06
RRP12	0.266271697623834	0.337339851276747	4.27315343152606e-07
PXN	2.93685689358969e-06	0.216405710808755	4.52241683620178e-08
MRPL41	0.0098684362655065	0.757573276044816	0.33462613121977
ALDH1B1	0.814055282667369	0.545017852327191	0.000176130787152662
TRAPPC10	0.130783922092885	0.946536253591906	0.361115247295684
RAB8B	0.000120025899049476	0.669647684955289	1.38271517002839e-08
PCSK1N	0.111331440968679	0.458771762212384	0.0125168845541036
RUVBL1	0.0605860074919911	0.600176829319052	1.63249191078389e-07
GLUD1	1.06049628236796e-05	0.00282872703992095	1.24162902552287e-05
NPC2	1.87945780893638e-08	0.351338600268361	3.00119341362979e-08
AFM	0.637319719915689	0.323683222684332	0.0265132240074666
SUB1	0.00421922276895674	0.108760291731593	7.18108585678439e-08
PGRMC2	0.0351500002732386	0.458771762212384	0.00349682488556056
NUDT2	0.573122346673932	0.657599701709421	0.00186319558939916
SDHB	0.746554978936439	0.819589606524758	0.208054692765065
ENDOD1	7.84638683153306e-07	0.492372352908265	3.33931221970506e-06
ARPC5	0.000236116693002994	0.151916015559586	4.5740793939081e-06
CPSF3	9.82277111997046e-07	0.657599701709421	1.55957562126443e-08
PGLS	0.0249619113209699	0.861566339162661	0.00229375484897015
MYO1G	5.73111627765534e-07	0.581524840221526	6.92353264629782e-07
ERH	0.000269452720133031	0.458771762212384	6.99053569791478e-06
RAB38	5.85209146337895e-05	0.00251355501078032	1.68391768697998e-06
AK2	0.04352480340709	0.177602535934548	2.47531332609683e-07
GNG12	6.29792264597262e-06	0.066337439668659	1.84859540416383e-05
FMN2	0.296482297919656	0.677199220278339	2.17466726070153e-06
HDHD3	2.4028181176444e-09	0.260621094107696	0.21945627785865
CBX1	1.53756580943558e-05	0.0506378458495154	4.00814763541537e-05
EMILIN1	7.04105470152536e-06	0.0542572907247079	0.00150805402004242
COG7	0.282614803806239	0.442439114010384	0.00644481892119156
VPS11	0.13692798977632	0.310376148524238	0.460625641955585
RAD21L1	0.18960044070211	0.0352940789281363	0.0867173582058639
RPRD1B	0.302789367490561	0.946536253591906	0.000137337582074244
UAP1L1	1.17162230578025e-07	0.337339851276747	6.97787409183931e-08
MSN	1.53647079050943e-12	0.000249427298737589	2.94582990597253e-06
GNA11	0.437359538286361	0.237826335178484	1.46404132323352e-05
FN3K	0.0267656553966745	0.442439114010384	2.27538311338917e-05
ALDH16A1	0.0464187604567076	0.0580748216074045	0.403240044702676
TMED10	0.157691668420164	0.0855640175760677	0.0670045245133799
YWHAQ	0.774908994848752	0.0017366985497634	2.22369482008328e-05
DNAJC8	0.00967667775349364	0.581524840221526	0.0202436076731795
PRNP	0.000718433261130943	0.260621094107696	0.247786963188472
ENOPH1	0.534606605391768	0.00609443583916392	0.000169019710536185
CMPK1	0.000345272811374928	0.717013501094681	0.638698042998541
KIF21B	0.0129315214484375	0.0352940789281363	0.350365642273205
CUL4B	0.000440702650698266	0.0580748216074045	0.737344955953263
VGF	0.281857300885462	0.121980867818826	0.165160935071185
AGRN	0.00322024360835429	0.619077858526091	3.79596146439886e-08
LSM12	0.000139615906095505	0.0855640175760677	0.000673489407078673
C1QBP	0.530162703304703	0.0067480886887895	0.000408859250794236
RBX1	0.0104641847518066	0.527180586796886	0.780539362263547
LGALS1	7.62841203333385e-08	0.00251355501078032	1.92332272735013e-08
KHDRBS1	0.690898330625293	0.882704857463063	9.83073766173903e-08
NSDHL	0.301204297439306	0.337339851276747	0.208054692765065
EDF1	0.644128016047219	0.323683222684332	0.535819418066801
ICAM5	0.0318895744230004	0.226944149696647	0.412005219935119
UBE2L3	0.236905722465046	0.143981966274657	0.0136528561164157
FUCA2	1.20479302001028e-09	0.0157135326312431	6.04144061738686e-06
SLC12A7	2.32888537026015e-06	0.351338600268361	0.304537081016674
DNAJC9	0.673517612770945	0.168721421805297	0.000131712826603659
VBP1	0.882966253182325	0.395388731206077	0.74123991738162
PPP6R2	0.0274705093494352	0.778100035369736	3.20196917351357e-05
PIGK	0.0431740102125422	0.00997654988458857	5.95817797435466e-06
AGO2	0.0046427138504982	0.284802455089438	5.54093359545743e-08
DUSP23	0.000218015362016712	0.600176829319052	0.000187326798961054
PPAT	0.0342786474051035	0.92520398580332	0.00816864947913366
CCDC47	0.285657820866449	0.0157135326312431	1.77265602358337e-06
COX17	0.0668753364577246	0.080403094958351	0.917811229346531
APOH	0.00145081528057773	0.638224520577462	0.000116112893433202
CRABP2	0.000152559231611452	0.861566339162661	1.72773941934738e-06
NES	3.79223398690786e-10	0.0580748216074045	9.55526180632899e-08
LIMD1	0.00255324054054739	0.260621094107696	8.28622395198708e-08
RHOB	0.0417946362061257	0.115230920621756	0.0031122520083162
BLVRB	0.0172778394937705	0.0707968528485415	6.6574416419221e-09
HTATSF1	4.31873389716193e-05	0.0171348268383309	0.0216756497871602
CALR	0.000782937916024358	0.186805714061144	0.000408859250794236
TMED4	2.14637497269896e-07	0.177602535934548	0.804398362310529
UBLCP1	0.591691853966173	0.237826335178484	0.00160462827011659
CPOX	1.68552655994841e-05	0.000296819259876181	6.25982791537318e-09
GNG4	0.000128585285864161	0.0044392793401831	1.60711416424964e-08
APBA2	0.96086350623024	0.115230920621756	5.20064278171548e-09
TRAPPC2L	0.00359063942305008	0.717013501094681	0.0487293902533934
MRRF	0.000463705237143471	0.840525547422646	2.55128642513196e-05
LEMD3	0.000233004980211088	0.757573276044816	1.58748425085886e-07
RAB21	0.816682888785281	0.581524840221526	5.229204008643e-08
CETN2	0.0852808866460896	0.442439114010384	0.125130374146036
ANXA1	8.33718623872109e-09	0.00282872703992095	2.44022225941561e-08
TMPRSS6	0.00101510028893367	0.284802455089438	8.77293087529767e-08
MTX3	0.00440291615159736	0.657599701709421	0.00189360591119283
FAM114A1	0.00230817576075547	0.000886431011688662	4.04797819094969e-07
MRPS9	0.0596633812504027	0.798778650308696	0.752964280338143
USP24	0.0502624029929033	0.249049634367535	1.63249191078389e-07
HABP2	0.00114488220418117	0.337339851276747	2.49379786774479e-05
EIF2B2	0.646556812559425	0.563137456240358	0.971189132797128
RRP9	0.000157845247059012	0.819589606524758	0.00012630565892973
GMPR	1.60991401028541e-05	0.323683222684332	1.36980937617942e-06
COLGALT2	0.698398044974264	1	0.163595264912646
YARS2	0.675990191404592	0.600176829319052	0.332047879433697
STK4	0.0428256092308913	0.69700565276909	3.53399957869862e-07
RTCB	0.23290510414793	0.237826335178484	0.930105173001024
NUDCD2	0.000345272811374928	0.013159555065374	0.0116350236377045
SMAP2	0.0161976946592088	0.967908324432821	4.39262251861133e-08
SCFD2	0.159691615855621	0.563137456240358	2.02974770645767e-09
FBN1	0.0896691775796764	0.69700565276909	5.61442745773864e-06
TGOLN2	0.00014153884101517	0.260621094107696	1.86587895710632e-06
KAZN	0.461700213631423	0.249049634367535	1.72623782791373e-07
SPON1	0.0263044772051644	0.000486619417965541	4.07565107910662e-06
RRM2B	0.00276005116242696	0.989299135232226	1.70644993033071e-08
DNPH1	0.589355611936834	0.216405710808755	3.8342733839635e-07
IDH2	0.102501230587685	0.337339851276747	0.0265460864791741
NT5DC4	0.66558902268793	0.237826335178484	0.000907954271982657
GAR1	0.00151947088147913	0.717013501094681	0.828440974368892
ITGAM	2.28298432742927e-05	0.0109579196942444	0.000739896846399307
UBA6	0.147975599699605	0.475416330054034	0.87292333680659
ARMCX1	0.000546430159461718	0.0380185746286904	0.995883285268946
SLC25A25	0.00537835221514356	0.638224520577462	1.98158363307827e-05
DIS3	0.000123383097869167	0.840525547422646	4.72753247317677e-06
NDUFV3	0.0177597715253659	0.0352940789281363	0.114376143636017
ANXA7	0.995949789776797	0.226944149696647	4.89516468348633e-10
NENF	0.00850920683336779	0.882704857463063	1.60768780859588e-05
CCDC124	0.0108789225918777	0.129019967929116	0.00988633236238122
HNRNPF	0.0110917195962177	1	8.33397973496371e-07
LLGL1	0.00489427702153394	0.272536610193182	0.00321799428410593
PPID	0.00903141345014589	0.410742719922996	0.107445321796964
HMGB1	0.952774951439601	0.121980867818826	0.0031122520083162
LY6H	0.101790718827926	0.69700565276909	6.25982791537318e-09
RAB5A	0.0421359345332739	0.989299135232226	7.92559785572517e-07
