Brown	DPM
DHTKD1	9.94249862702874e-11	0.813207100839222
ZW10	0.1763514249647	0.555774148536932
PRKCG	0.00492642158366093	0.00862434028021362
UBXN4	0.0229059968966022	0.0229059968966022
HEXB	1.26646685405786e-11	1.26646685405786e-11
NCKAP1L	6.02000343435702e-09	6.02000343435702e-09
TNKS1BP1	8.2674964270761e-10	8.2674964270761e-10
SNRPE	0.017061293210921	0.963720644419161
DYNC1LI1	0.000839113369107791	0.513929444464347
LSM14A	0.000350792680692009	0.000405255202389914
GNS	1.48518164946326e-06	1.48518164946326e-06
MRPL11	0.0033945687328496	0.0593278145721799
MAPK6	0.0376199868075094	0.464364371237791
IDH3A	8.42726497662959e-10	1.00827619085825e-08
SRP14	0.00187035149741167	0.0432806338512113
ROCK2	0.00047185674601452	0.979976590881136
ABLIM1	0.000205904638126908	0.998212260924541
SRP72	0.00596155371980492	0.00596155371980492
SCAMP3	0.0242232353568165	0.0534634109737702
MBD1	2.88611716502035e-05	2.88611716502035e-05
ROGDI	0.280550420196312	0.304464062246038
WBP2	0.000787142153724279	0.11298420679211
STRAP	0.107542375461394	0.336627109388356
GNB2	1.62681646246876e-06	3.954930836161e-05
CSK	6.97807157415055e-07	6.97807157415055e-07
LSM5	3.70085523370841e-05	0.0003389645760688
RPL36	0.0160588094885781	0.0742948444073298
APPL1	0.00729162397935006	0.0138929923076139
PACSIN1	0.000952268205919439	0.00822933072143162
GMPPB	3.57222650270996e-07	3.57222650270996e-07
TRIP10	2.57955175022503e-07	2.57955175022503e-07
BRD3	0.00120829078871113	0.0238350602145335
ZC3H15	7.61852579143629e-06	0.112914845602875
HLA-E	4.40431947925436e-08	4.40431947925436e-08
TSG101	0.171802363468523	0.171802363468523
SYNRG	8.63920464415573e-05	0.0735976788773665
IGSF8	5.52027264872052e-08	3.02111598168192e-07
SPARC	5.57664119440651e-05	0.00105304514721122
CDH2	9.53967135396337e-07	9.53967135396337e-07
TMTC3	0.00143145759377718	0.0076100831670601
MYL6	1.37949622896932e-05	1.37949622896932e-05
ARL8A	0.00564243044645323	0.0300557456607741
PMPCB	0.000233247444757268	0.000233247444757268
ASL	1.43254367604687e-09	1.43254367604687e-09
SAMM50	0.0660429695460395	0.228355618349089
CLIP2	0.00566038812963356	0.00716970927187876
CHCHD6	0.000169066119073106	0.000296050149723787
TMEM165	1.3676890404269e-07	1.3676890404269e-07
HNRNPU	0.00788634771329504	0.159642160776536
MAPK8IP3	2.37081642155622e-06	2.12303464347549e-05
DCTN5	0.00613961100821086	0.0264253801658612
SDF2	0.0264462942322093	0.0284017271646697
QTRT1	3.71472869479966e-08	3.71472869479966e-08
CFDP1	9.66843116482662e-08	0.536692884781286
ATP1A1	8.65057634905329e-08	8.65057634905329e-08
GBE1	8.93797578405774e-09	8.93797578405774e-09
NIF3L1	1.6706841702704e-05	0.266246143656314
IGSF1	0.00237999853447238	0.00292637268004327
PDAP1	6.81032992147973e-07	6.81032992147973e-07
ITPR1	0.000191422063029169	0.000236087850559787
ABHD12	0.000129293361950895	0.000154821209661286
MCM2	0.000669656040071979	0.000669656040071979
RCN2	0.214821671619153	0.509682792440816
HIP1	0.000274767993026924	0.000587782869878362
EDC3	0.121941041143267	0.542277620339482
SLC25A1	2.29906883471591e-07	0.183078154690743
MRC2	9.21440259205586e-13	9.21440259205586e-13
GTF3C1	6.22468482391303e-06	6.54082810844102e-06
CPSF1	0.0200729448172957	0.318643391292541
SARM1	2.52384100510246e-05	0.177058755052153
F2	4.55204339611259e-07	0.00142441049695608
ACACA	0.000218812489020439	0.00972786381744913
SERPINE2	0.16545907439164	0.968833666494138
SNPH	9.14693889329572e-06	3.57555324670561e-05
RPS5	0.0460678595212714	0.782669066308608
FUNDC2	7.0385272708831e-06	0.0242056905364732
TSC1	4.48258736794862e-07	0.0506278020703791
AKAP12	2.21697291957639e-06	2.21697291957639e-06
PRPSAP1	1.85135529517299e-05	2.14736711869019e-05
NUP160	3.673885466081e-07	5.81429958663657e-05
CTR9	0.157585669567131	0.674559999723055
CKAP5	0.00120073559960335	0.326701089752625
YLPM1	0.00638170863736332	0.292360748016452
PRDX5	0.00206751125249726	0.0755146868275963
HUWE1	0.000486619713543547	0.000486619713543547
PRUNE2	0.153618705584894	0.603250396371187
NDUFS2	3.01553848924427e-06	3.32731308974323e-05
CPNE6	2.83353381324569e-07	2.83353381324569e-07
VPS18	4.08588855895786e-05	4.08588855895786e-05
API5	0.0106174746959331	0.0106174746959331
PGD	2.337707206e-05	2.337707206e-05
PKM	1.31723660403524e-05	1.31723660403524e-05
ZC3H18	0.00810532311055796	0.369928771265552
RNMT	0.006764416021511	0.006764416021511
WDR81	5.39980283850333e-05	5.39980283850333e-05
SUPT6H	0.229758670089662	0.263077906056708
PPP1R8	0.0210142221963732	0.0348623487379656
LYPLA1	0.00489307153647637	0.00489307153647637
LGALS4	2.09350613993527e-09	2.09350613993527e-09
ATP1A2	0.00228275348290641	0.0085947294198643
NEBL	0.0113577131986747	0.205810620264621
GAD2	0.127603627166116	0.127603627166116
ALDH1L2	1.7014791647172e-05	0.000686028798797788
NTPCR	6.46445511955551e-05	0.000234056660946917
PAFAH1B3	0.11950262607742	0.97293905405595
RELA	0.282233292258981	0.375417712826553
CHID1	0.000415144385535577	0.00216237198286731
VAT1	1.07399683653916e-09	3.34117109386356e-09
HMX3	0.210306983384498	0.657003236999513
BUD31	0.033489494043733	0.878688376637863
MXRA7	1.10058789770045e-10	1.10058789770045e-10
U2AF2	0.0190358699602248	0.0190358699602248
EIF3H	3.25807338300269e-08	0.00408091864451758
SLC12A5	0.00749807177957564	0.0129438441685697
MRI1	9.97027031510622e-06	3.89415298071397e-05
TRMT11	0.00591417202977743	0.493141626636161
COG6	8.07138623478327e-06	0.000245187065657018
ANXA3	0.00232104412768535	0.00278207059897842
MAN2C1	1.36393889725029e-06	9.39137934391754e-06
CLPX	0.00769548046701017	0.0152599658794332
ANXA11	2.32058501542426e-07	2.32058501542426e-07
LMAN2	2.04727873236929e-07	2.04727873236929e-07
C8B	0.00275193646730641	0.00275193646730641
SDF2L1	0.000470776489854393	0.000470776489854393
PRKAA1	0.00366304034470768	0.00366304034470768
SCRN2	1.00287960059334e-09	5.62211781274424e-08
XRN2	0.587219860525837	0.587219860525837
POLR2B	0.556826147669947	0.847963837949334
AP2S1	0.0375193789957859	0.0782869795034908
RDH11	0.112187535744158	0.123037212385112
HMGB2	0.000398687516254553	0.000899354367660063
SMPD1	4.26509557140959e-10	4.26509557140959e-10
WDR47	0.000539206473614197	0.0403295466999191
SIPA1	8.71010696573559e-12	8.71010696573559e-12
SH3GL1	0.00683301872419268	0.00809184560934184
ATP6AP2	0.0041361409187556	0.0082955087996968
MCM4	0.000587279768783894	0.00932673312230085
NME7	0.000361084391013794	0.000361084391013794
METAP2	0.000366973516386083	0.00130259750781501
INSR	0.00098411194208606	0.00098411194208606
EXOC5	7.84488542197001e-06	0.156619701311655
RTN4IP1	3.48851208917765e-07	6.53933250593826e-07
DPYSL2	0.716849789744497	0.841031575430346
ITPKB	3.67505038908135e-10	3.67505038908135e-10
OPA1	3.0898771067692e-05	0.857790770374732
TBRG4	0.00127725590573417	0.0385093268312622
F13A1	1.63451234295566e-09	1.63451234295566e-09
ACTR1A	0.199258264086496	0.753405256716062
DDI2	0.000839760649254154	0.00382870088042234
PLXNA4	0.000138647387903914	0.000586193404091941
DCX	5.28587119872317e-07	5.28587119872317e-07
MRPL37	0.00769191513773522	0.803900867367433
RSL1D1	6.65087331384321e-07	0.124017055812882
SNX2	3.09478500281987e-06	0.000474271602834313
MTCH1	0.00395026905029558	0.0113838949185264
UBA2	0.0094460263495904	0.0809756258013165
UBL4A	0.00172020397713941	0.0021918915569944
NMT1	5.17724574760982e-05	5.17724574760982e-05
SUCLG2	1.55279696829022e-07	7.46557477565336e-07
SDF4	1.56932418057655e-07	1.56932418057655e-07
APOC1	0.000348613781826404	0.000348613781826404
COPZ1	2.3766564208837e-05	2.3766564208837e-05
HPCAL4	9.20451467667153e-06	0.000398262500263441
GOLGB1	0.000948637757893319	0.0413846442743907
DAD1	3.85110068790502e-06	3.85110068790502e-06
ASRGL1	8.73585543059268e-05	0.00264309050148446
GORASP2	0.00116092503658011	0.209756389301319
PLSCR4	0.0536777687562506	0.0733483341959017
CD276	6.50271740225209e-09	6.50271740225209e-09
PYHIN1	1.98882213391373e-05	1.98882213391373e-05
DMXL1	0.00509295735863686	0.0368948502075646
SCPEP1	1.10387724309142e-09	1.10387724309142e-09
UBE3C	0.000864532600621481	0.000864532600621481
PTP4A2	0.000148137561372084	0.00553331600671244
HSD17B10	2.67989189085592e-06	3.99004805726639e-05
TMEM33	0.000546201163458998	0.012770107601061
LTA4H	0.0241350651098281	0.889978422431567
ACSF3	6.09601788123766e-06	3.8664437656331e-05
MYADM	0.000291921563079029	0.000291921563079029
ABCA8	0.0100976435501578	0.0100976435501578
PRKAR2A	0.00091736647381464	0.00417274517460979
RPL38	0.806152817336867	0.996644443734777
TRIP6	6.489963813176e-14	6.489963813176e-14
LHX2	3.89753080584867e-10	0.000137420457176551
TSC2	0.0679964983965142	0.0895721129215513
SYT11	0.4303780442851	0.532524132122559
MCM5	0.000132793965226289	0.000132793965226289
SELENBP1	5.87267350750547e-06	5.87267350750547e-06
DCAF8	4.12817179196304e-05	4.12817179196304e-05
CFL2	0.000102459727319221	0.01333683303412
PSMB7	0.00136464682575945	0.0727460995544187
HADH	0.000274021884510785	0.00352971829861072
TXN2	0.000474577527910821	0.0896550785211266
STX8	0.0935568466402194	0.334012328084974
PPIF	1.4629802377491e-06	0.208891612490038
MIA3	0.0170869737044623	0.107421092533711
PLXNB1	0.00150346760820061	0.0017317384716585
SLC1A2	0.0122002475757379	0.135851123892542
NASP	1.0836841458052e-05	1.40654069025451e-05
MT3	4.82225316721613e-09	4.82225316721613e-09
GNPDA2	9.48336758007854e-06	9.48336758007854e-06
COMT	5.86172926972484e-05	0.000172151855275339
AKR1B1	8.09780164043785e-08	6.54729532223329e-07
CARHSP1	0.000571880249862349	0.000571880249862349
ARPP19	0.00924905957853408	0.187468153772669
PSD3	9.97078036173077e-06	0.012741479547757
HSPG2	5.04590393085302e-09	5.04590393085302e-09
DOCK10	2.05745433626132e-06	0.000302272768552203
TF	0.00026767689647628	0.000369246935075721
WDR1	1.31421245630563e-07	1.31421245630563e-07
DEK	3.42043272746531e-06	0.0115099436915901
RPL22	0.0755658454415694	0.707935737172313
WDR19	0.0012260933372315	0.0012260933372315
CANX	0.450340443229817	0.450340443229817
ITGA3	4.55014744345141e-12	4.55014744345141e-12
PDLIM5	5.60089601235426e-06	0.00314513731105898
ERI3	9.40870112443845e-07	1.92414419798839e-06
ZZEF1	0.00126414916563495	0.0682712482377195
SPTB	8.29413466459935e-07	8.29413466459935e-07
AMPD3	1.65444008889992e-10	1.65444008889992e-10
DERA	3.60937590496889e-05	0.117168941612032
SNAPIN	9.92341423862542e-05	0.405070713240465
SLC20A2	6.90677459138331e-07	6.90677459138331e-07
CAPZA1	0.0002465094012985	0.148462429992101
TBCA	5.31894001735308e-05	5.31894001735308e-05
LRPPRC	0.702854970440302	0.902601540198495
GDA	0.127202494522565	0.452335940224302
PHB2	0.000683316464759206	0.00234774346178467
HNRNPDL	0.116290751731971	0.116290751731971
PADI2	1.45093774890284e-05	1.45093774890284e-05
STAT1	4.56828400825542e-07	4.56828400825542e-07
DPP8	4.34330920204357e-08	0.04086683526319
MYLK	1.1210109151821e-05	1.1210109151821e-05
PPP4C	0.00387912618030184	0.00445674852100928
DYNC1LI2	0.0403879960924381	0.0416008745160593
DPP10	2.57609426572022e-06	0.041786272284294
NMI	5.4893522370695e-11	5.4893522370695e-11
MX1	4.0362093432804e-08	4.0362093432804e-08
SPARCL1	0.00888794782977138	0.0918058862608529
LMF2	1.51814005711512e-06	1.51814005711512e-06
NUP205	0.325632710526597	0.352485540839284
PARP9	5.17049050765007e-06	5.17049050765007e-06
ARVCF	0.000625710023396783	0.0144929280068328
MAN2B1	7.72709708934914e-05	7.72709708934914e-05
UGGT1	0.0024814814042256	0.0024814814042256
SEC11C	0.000261388526938942	0.000261388526938942
RPS13	1.11734528588809e-06	2.7363316045338e-05
PPP3CB	2.46403237492711e-10	0.398314574854408
PRKDC	0.00511102540024955	0.040147250226324
SMCHD1	1.55630356456641e-07	8.96350172352014e-06
TINAGL1	0.000337957818408252	0.000951346529702602
SNRNP70	0.00689422772511646	0.0155733198593327
HERC2	0.152128418524248	0.450314343672209
ACLY	0.141806564904431	0.213897467722531
CPVL	2.67070496072819e-09	2.67070496072819e-09
ACP2	3.23805346954157e-05	3.23805346954157e-05
NDUFA6	0.000187171007142192	0.617430079294056
NAE1	0.000182353879611044	0.0346566089253885
HNRNPLL	2.08987017258105e-06	0.00420571734236876
TUBA1C	9.0582612201687e-08	7.05677047707207e-06
RPL29	1.52567259587972e-05	2.1655955957226e-05
CYB5B	0.000720725082089016	0.000720725082089016
RPN1	4.0098803788877e-08	4.0098803788877e-08
PON2	9.17278989996803e-08	2.0758829820089e-07
SMAD4	0.00163573717973219	0.00163573717973219
SLC1A3	0.00078883172192385	0.00108324211575145
AACS	1.31177135982417e-05	1.31177135982417e-05
UQCC2	4.09025026006829e-05	0.0444956561465614
ADAM9	5.89725629061002e-06	5.89725629061002e-06
ARL6IP5	0.000936987543581661	0.000936987543581661
USP14	6.50584109064049e-06	6.50584109064049e-06
HSPB8	0.00141361874996664	0.116591209412322
CAPZA2	0.00544887578999853	0.0340536255486293
RENBP	2.25274260673353e-10	2.25274260673353e-10
BRAT1	6.39106240526874e-07	6.39106240526874e-07
CPSF7	6.98638798377515e-05	0.0945180309731798
RAB35	0.475378576934805	0.90259362753302
FXYD6	1.3381992131225e-09	0.000156648622652612
FUCA1	7.59658883976143e-10	7.59658883976143e-10
BCAS1	1.14522145003959e-05	0.000349753633314194
SRPRB	2.96786374375431e-05	2.96786374375431e-05
EPB41	6.30503823041466e-09	0.0672055181588923
WDR82	6.04553770534341e-08	1.51040771494292e-07
PSMD1	6.62291866675936e-06	0.0108575836197997
TMEM63A	2.07923571895594e-07	2.07923571895594e-07
VPS37A	0.00149886197621115	0.52845994945904
FNBP1	3.06033327345059e-08	3.06033327345059e-08
AFG3L2	3.52209411447335e-06	3.52209411447335e-06
EML4	2.84079581269483e-06	0.0238277022476797
SLC27A1	7.00981457440830e-11	7.00981457440830e-11
TLN1	3.83383291339436e-07	3.83383291339436e-07
FBXO2	4.00469498791557e-05	6.00332908095146e-05
BST2	2.64751255709217e-07	4.48503015134849e-05
USP15	0.0077976144139794	0.172072656931932
PFDN4	1.48114476047989e-07	9.07880656833716e-05
NCKAP1	1.39038276842979e-10	0.197607892226767
EPHX1	0.000264838602198367	0.00896224546351498
ATP9A	0.000158184821076878	0.0610256641707843
DNAJB6	1.17116822021e-08	1.17116822021e-08
TRIM25	3.0486594628501e-06	2.76087868068243e-05
HSPA12A	0.000418928097299224	0.0056446937255929
HEATR5B	0.000209360565277781	0.137347715348521
EHD1	3.6834351824947e-06	8.21958479399699e-06
CMTM5	0.0010186179486659	0.00199091204399888
WASF1	7.68981980595434e-06	0.00506130692657472
UBQLN4	0.000992444977912876	0.725455996270001
LAMTOR2	1.55928914381284e-09	1.55928914381284e-09
CBR4	0.000702932480771431	0.00469799442550875
HDGF	0.108135947216127	0.860300942516472
PARK7	2.08914965153197e-05	0.000148063109353829
TXNRD2	9.54273125351476e-07	0.00249194289591385
HOPX	1.04146832785653e-05	1.04146832785653e-05
PSMB1	0.00197264629540402	0.00197264629540402
PGGT1B	0.00377108524462712	0.0119998738350578
ADAL	2.54834461886873e-06	0.0327858291542094
LUM	2.37632545504881e-05	2.37632545504881e-05
SART3	5.49203929126314e-07	0.116200756066349
STX5	6.36323657319343e-05	0.000139640282173204
SNAP29	6.84925570098967e-06	0.690899104159997
TMEM106B	0.154267568599858	0.189095054478564
NOP9	0.000359737106098064	0.000777855595002673
PFKP	8.16688613021346e-07	5.61054570294806e-06
PIK3R4	0.0343485145879214	0.547528362138138
PROS1	4.39485278519557e-07	4.39485278519557e-07
SEC24B	2.00282371387e-07	0.21287060410809
UBC	8.32239259418565e-09	2.1998412792695e-08
CORO1B	8.35218857673833e-07	8.35218857673833e-07
OSBPL2	5.26240430896729e-07	2.69568995013647e-06
CAPNS1	0.00423431123281712	0.00435697325336438
DOCK1	0.00203170723368476	0.00203170723368476
HBD	3.15766530185606e-05	0.000516816584170499
RAB2A	0.181870953856356	0.181870953856356
BLMH	0.520084940722716	0.615743177829647
PREB	7.45715234967209e-08	2.28659123625581e-07
BCKDK	0.0026235605610301	0.0026235605610301
CAPG	3.14814670861883e-13	3.14814670861883e-13
TARDBP	0.00723841251015539	0.635783792239974
GALC	9.70009765496431e-09	9.70009765496431e-09
LETM1	0.000114180740612327	0.000114180740612327
CTNND2	0.000229729254819468	0.0347743836781219
UCHL1	0.497524823210046	0.944085764729051
ARRB2	1.14386985357287e-05	2.21407631733039e-05
EFR3B	8.52145836194447e-08	8.30528627716856e-07
RTKN	0.00108522569167495	0.00439924580788169
NCK1	0.0403840422531713	0.204126806914294
HPCAL1	1.4865370695722e-07	1.4865370695722e-07
FGB	8.62990512855628e-06	8.62990512855628e-06
NUCKS1	1.31976458902885e-05	0.000510756157046717
LARP7	0.0101099261498003	0.260843751612927
RNF214	2.33010102169795e-08	0.528414142941446
BBS9	5.07952614870908e-08	0.000113546862858497
NHSL1	0.00495378654814095	0.69761601138044
EPHA4	1.11254472220915e-05	3.68328706113241e-05
COL1A1	5.94417442712722e-06	5.94417442712722e-06
PES1	0.0326373695770335	0.0326373695770335
EIF3E	0.000985780438161312	0.00766600447019537
TRNT1	0.000335332475217008	0.336049916360414
VDAC2	9.53964592106676e-10	0.728518816572473
PPM1G	3.29320046181707e-07	3.34682762196111e-07
PWP1	0.074979659673323	0.074979659673323
SMARCA4	1.09011431156742e-06	0.060437676850274
RBM22	0.0323408766196293	0.0940336534826106
NKIRAS1	0.000465355189126017	0.0159947622937099
GOLGA5	0.602249461606709	0.945744702873348
TK2	2.24115332040734e-08	1.79364280985036e-06
MMAB	3.23811711206179e-05	8.64735658136599e-05
FUBP3	0.133655377452019	0.414576695269497
COG3	1.94411623018131e-06	1.94411623018131e-06
SEC63	0.00815209776950303	0.684139875724155
NAP1L4	2.99077096403778e-07	5.60862022782763e-07
SERBP1	0.00151253894867553	0.408081881211119
IPO7	2.22325023562814e-08	3.30733766079498e-05
DES	2.77612989864522e-13	2.77612989864522e-13
AKR7A2	0.0285853328806815	0.0876414316250653
NRXN1	8.12075191464942e-13	0.00155743868277818
HNRNPAB	0.0758114113286224	0.215481980209044
LRSAM1	0.016119177839824	0.169244562442785
PDE1A	3.10892827781143e-08	0.0845440747948795
PEF1	6.26237681763856e-07	6.26237681763856e-07
FLAD1	0.0385607055138406	0.0385607055138406
LAMB4	7.07522286892813e-05	9.10527045100947e-05
RTCA	0.000335021062264425	0.000335021062264425
HMGB3	0.624284343755584	0.993713949907319
OPCML	3.01526115498929e-11	0.405820411205919
CFL1	1.81133560816402e-06	0.000166625430451885
CHI3L1	3.91620497257746e-15	3.91620497257746e-15
NDUFV1	0.0609037660855935	0.305268739135355
NUP37	0.00328403475933075	0.00328403475933075
MAPK3	2.34651947101431e-05	0.0245777813812507
PDIA4	3.09420003769357e-14	3.09420003769357e-14
SLIRP	0.0549415457914663	0.064204158930867
TAOK3	0.000251285264359715	0.177196359043119
UBA1	0.254953121323792	0.299035092503119
CDH13	4.20364239143e-08	0.0239160655811388
CALB2	0.118679686434017	0.118679686434017
NONO	0.504196552075031	0.509847208534805
EPS15	0.000100175423028018	0.00121686408384375
FHL3	1.95629131519437e-12	1.95629131519437e-12
AHCYL1	0.000273817536632658	0.0039145720576511
AGFG2	0.00239316348430746	0.00239316348430746
HMOX1	1.98352829581594e-11	1.98352829581594e-11
CAD	2.81587802492159e-06	3.64482362329454e-06
ALDH1L1	8.08428691072622e-08	8.08428691072622e-08
CD74	4.21065240950032e-11	4.21065240950032e-11
TCEAL3	0.00738319884454951	0.996023733647777
MAVS	9.80277390419966e-07	4.13403313292779e-06
ALYREF	0.130715797885958	0.130715797885958
PDIA3	6.28187713011219e-07	6.28187713011219e-07
TUBA4A	3.95158554401422e-05	0.00411868976821852
PDE4B	0.00112479930147174	0.0479929254334466
DRG1	1.70619783994893e-06	0.00514490428144891
MRAS	2.59135304762645e-07	2.54262594068516e-05
HP1BP3	0.000103322045269259	0.00656125331216419
TPI1	0.0254521920363747	0.104904912184519
CSTF2	0.580504154511615	0.580504154511615
RCSD1	7.56038323657507e-09	8.81553233813815e-09
FAM98A	0.00335733637295042	0.00335733637295042
CYP20A1	0.0756449502842736	0.521048853723743
MAT2A	0.209100659745912	0.341291307291279
EIF3J	1.99866783139215e-05	4.86238137915666e-05
RALBP1	0.121783473713416	0.437427561166652
ACYP2	2.08066736445216e-05	0.000558861901814694
RNF40	0.00232794724084627	0.0154388882800631
ANKRD13A	6.27749977778487e-06	6.27749977778487e-06
GPNMB	1.30828694628529e-12	1.30828694628529e-12
ENTPD1	1.72801239846244e-08	1.72801239846244e-08
AASS	0.438366195449427	0.438366195449427
EIF4G3	3.69398012370338e-06	0.155383630557921
DHX9	0.0497573660388755	0.488592186265623
IGFBP5	1.07298735098173e-10	1.07298735098173e-10
SNX4	0.00315418026872987	0.0238987253874023
STAMBP	7.96106195614434e-07	6.52663790713646e-05
NDE1	0.00298588010723817	0.00298588010723817
YWHAE	0.131609893133675	0.886839376981163
SPTLC1	0.643500640035919	0.643500640035919
HMGCS2	2.80799591754172e-06	6.20885865652848e-05
TSPO	1.4138624383178e-06	1.4138624383178e-06
SLC8A2	4.08764402076612e-07	2.60812145776539e-05
NDUFS8	0.000370879125686051	0.699619296142251
RDX	8.75370143832081e-06	0.0665659233860607
TYMP	2.80566857973848e-07	2.80566857973848e-07
GGT7	0.000955176670367008	0.00172092754138287
CAND1	5.32236304084844e-06	0.11848354863182
PDLIM3	5.63853776467821e-06	5.63853776467821e-06
PARP1	7.35815588018691e-06	3.23934798786309e-05
SNX18	0.00285048136656668	0.0176356152065946
RPL24	0.0194658809773696	0.968157688694181
HTRA1	6.82816264240043e-07	1.22275073313899e-06
MAP1LC3B2	0.0641086083221083	0.29000356738643
GRPEL1	4.02023692936639e-05	4.02023692936639e-05
TANC1	0.000411613922959818	0.00130619561738616
PSMC3	0.0596310262725583	0.0596310262725583
TBK1	8.5639926095184e-07	8.5639926095184e-07
MSI1	0.00802933162654317	0.00802933162654317
RBM26	1.89160677475073e-05	0.555371181356018
AMPH	1.5616236786821e-09	9.11591133900025e-05
SNRPB2	3.27469916837234e-08	4.42999620236915e-07
LRRC4B	0.0663730089092752	0.545237531252905
PLS3	6.01552126485417e-09	6.01552126485417e-09
RAB6B	0.000965574769995748	0.00786830171043847
TAGLN	2.64825439414024e-12	2.64825439414024e-12
LIN7C	0.000377949924336268	0.224933446620703
CDS2	0.0055002923265362	0.00892367354793816
CADM2	1.07958310075376e-05	2.44302005673173e-05
PSMD7	0.429914553958125	0.429914553958125
DAB2	0.000124773419119713	0.000124773419119713
TPM3	0.000324246368586038	0.000671116545011567
STXBP1	0.000165959944131006	0.854491877524526
PRKCA	4.37997237221737e-05	0.171426074654825
DAZAP1	5.2467345036068e-07	6.10388649742877e-07
NAA50	0.426766142026464	0.999694306726468
UBE4B	0.00491151756927416	0.986616967237903
DPY19L1	5.19786670388164e-10	5.19786670388164e-10
LRRC20	0.00700064637524128	0.998707994636319
CSE1L	0.000105180197492733	0.000221246473507469
UEVLD	1.38264332517422e-13	1.38264332517422e-13
GAA	0.000114999847165321	0.000114999847165321
EMD	1.57262772150316e-05	1.57262772150316e-05
PSME1	8.87114422891369e-07	8.87114422891369e-07
FNBP1L	8.42746642342187e-10	6.18843789620356e-09
CTSC	5.0538388567214e-09	5.0538388567214e-09
NPEPL1	2.93762315869456e-13	2.93762315869456e-13
PCCA	2.28683672187045e-05	0.00247571006437239
ATIC	0.0669777917484952	0.82502184156379
DENND4C	2.84905878028123e-06	0.000357385641416989
KDM3B	0.00835799264372993	0.00835799264372993
NPLOC4	0.00383876259779288	0.00681016084364533
COPS8	0.0197245857232131	0.542763758687984
CLINT1	1.4348666184536e-05	9.76208665385124e-05
CA4	0.000230208564296002	0.00129054310993646
EIF3G	4.0718878411536e-06	4.0718878411536e-06
PITPNM1	2.45101340417907e-07	3.87446267560848e-07
RALA	8.24139299990457e-05	0.0101181862416935
NEK7	0.00171664728782884	0.997187889705051
TGFBRAP1	2.65801904086753e-06	0.0735719495489119
MOXD1	7.58411352243952e-17	7.58411352243952e-17
SYNGR1	3.99324699847118e-05	0.000111565813186832
CPS1	0.000523747413965033	0.0045553991259395
WDR18	5.96377680259469e-05	0.000255411391214176
KLC4	7.15299271064398e-05	0.00237729813985644
SMS	0.000327047727930589	0.000327047727930589
NCK2	1.31110152627699e-06	0.00242097295007889
DMPK	7.57872065617614e-05	7.57872065617614e-05
KPNA4	0.000711510681393366	0.000711510681393366
KIF3A	2.38438414216946e-08	2.38438414216946e-08
PIK3C3	0.000221433243149563	0.683712486664578
COX6C	0.00649840107898888	0.140202559846141
LAMB1	0.000185850013261192	0.000185850013261192
OLFM1	1.17945973751986e-05	0.000649154434819709
VCAM1	0.0787417623921935	0.0787417623921935
GBP1	6.07417302503066e-07	6.07417302503066e-07
PBXIP1	0.000109730681941963	0.000693581231223452
S100A9	2.30430599597195e-09	2.30430599597195e-09
EHD2	1.18431758245845e-10	1.18431758245845e-10
PSMB5	0.00169783349543559	0.154227188597164
TPM1	0.227522506375173	0.899621788556753
PRPSAP2	0.0027768980397446	0.791735395852839
DMWD	2.56627552725475e-07	4.8145063780399e-07
MRPL47	0.261062107228575	0.261062107228575
UBE2O	0.00040762141222455	0.00040762141222455
PHGDH	7.16365432780094e-06	9.01345344971725e-05
PSMA1	0.00135162641038941	0.00135162641038941
RGMA	0.0017843469747514	0.0017843469747514
FBXL18	0.00679373628090321	0.00679373628090321
CNTN1	1.55298619882444e-08	1.55298619882444e-08
ATPAF2	3.33644554235273e-07	1.55705376244003e-05
DPYSL3	0.129747257450951	0.999263042308826
SLC25A13	3.12104817817967e-07	3.12104817817967e-07
SNX12	0.00707850331988718	0.117135344574689
AAK1	3.95604372999027e-05	0.273188867347996
SLC39A10	1.13413312666697e-09	0.0222783682222062
KBTBD11	0.00146841107063371	0.0284706069436565
GRIPAP1	0.0220680893713175	0.143628793290083
SMAD2	6.97286052945191e-06	0.000637825200462503
SNX30	0.000652264359169143	0.000652264359169143
PPFIA3	0.000124222762780026	0.00128067976202225
ACTL6B	3.90782992998846e-05	0.599621862817684
VDAC1	0.22054447941559	0.343600417294006
NNT	1.85619986067962e-05	0.000342206054057164
PGK1	0.00155083631619557	0.00155083631619557
SUPT5H	3.4565604654806e-05	3.4565604654806e-05
NGLY1	6.85644034803744e-10	7.39059155037503e-08
NCEH1	1.42051655416671e-05	1.42051655416671e-05
CTSD	0.000475238374530222	0.000861435784144204
PLTP	5.43102056714133e-06	5.43102056714133e-06
LMAN2L	5.27683493449738e-07	5.27683493449738e-07
RASA1	0.000714338660681419	0.0431707933560052
DIP2B	0.0217674078750923	0.934204783451856
STARD7	0.0624322969013325	0.0939350104683186
EXOC2	8.35689484628568e-05	0.223409262435679
ALG11	0.103554147502349	0.874257594946385
CYCS	0.0035973082542074	0.0035973082542074
PBRM1	1.35609305764511e-05	0.111642294305473
NDUFS3	0.444729054054472	0.708047760944848
BRF1	0.00286053043639037	0.00286053043639037
CD38	0.000515527234702639	0.730122595885189
SLC12A2	0.00449455187949338	0.0338348432706454
WDFY3	0.000565635402328754	0.993579334693929
