gene	protein	rna	methylation
MRPL22	0.81833550301967	0.9129704530685744	1.0
MRPL44	0.81833550301967	0.0596415541735628	1.0
MTMR11	0.81833550301967	0.4387850374624772	0.0008702520008354
NRBF2	0.81833550301967	0.5131565198060334	1.0
OFD1	0.81833550301967	0.4889484989098217	1.0
PPBP	0.81833550301967	0.3073593182689338	1.0
PPP1R3F	0.81833550301967	0.4560738613070551	1.0
PRKDC	0.81833550301967	0.4156166442962223	1.0
PROC	0.81833550301967	0.6049731272721461	1.0
PRPF31	0.81833550301967	0.1752293295366328	1.0
PSMC3	0.81833550301967	0.0140349925070997	1.0
PSMF1	0.81833550301967	0.5787717926603946	1.0
RAP1GDS1	0.81833550301967	0.3856053411460773	1.0
RCSD1	0.81833550301967	0.3983089443904342	1.0
RETREG2	0.81833550301967	0.5453386740358208	1.0
RPL4	0.81833550301967	0.0009414243487652	1.0
SAA1	0.81833550301967	0.0015401986824721	1.0
SEPTIN11	0.81833550301967	0.333350369642741	1.0
SERPINA3	0.81833550301967	0.0082412278184199	1.0
SERPING1	0.81833550301967	0.0035346499508434	3.694867403292284e-05
SF3A1	0.81833550301967	0.0053185930018533	5.9330993475022176e-08
SF3A2	0.81833550301967	0.1041956808004245	1.0
SH3RF3	0.81833550301967	0.085221691374758	1.0
SHC2	0.81833550301967	0.1204054527844645	1.0
SLC25A17	0.81833550301967	0.2586938892477093	1.0
SLC7A8	0.81833550301967	0.8712497186161992	1.0
SLIRP	0.81833550301967	0.4889484989098217	1.0
SNRPE	0.81833550301967	0.1384266877586805	0.0201683456536613
SNX1	0.81833550301967	0.1802772711929191	1.0
SREBF2	0.81833550301967	0.0837695979830659	1.0
STRN4	0.81833550301967	0.9010218800883548	1.0
SYNPO2	0.81833550301967	0.9369215669136052	1.0
TIMM44	0.81833550301967	0.4560738613070551	1.0
TRIM2	0.81833550301967	0.2857068381710433	1.0
UNK	0.81833550301967	0.0543074064215618	1.0
VBP1	0.81833550301967	0.1702828424741421	1.0
VPS50	0.81833550301967	0.3219441262314365	1.0
XAB2	0.81833550301967	0.045664288789187	1.0
ZMIZ1	0.81833550301967	0.0127257887994534	1.0
ZNF292	0.81833550301967	0.0781511705821627	1.0
KCTD20	0.818966366741243	0.0373897718807785	1.0
PIAS4	0.818966366741243	0.0809227026438469	1.0
RTL10	0.818966366741243	0.4841786317879634	1.0
PLA2R1	0.82051282051282	0.0032276004045993	0.0007156182758896
TTC29	0.82051282051282	0.1082138278309715	0.2519889942651215
LSM5	0.821097583551959	0.1802772711929191	1.0
GSE1	0.821855892386496	0.0054709797367485	1.0
DPH3	0.823755223491389	0.9309278478807852	1.0
LRRC3B	0.823755223491389	0.9369215669136052	1.466595441119524e-07
ARV1	0.825173168973632	0.9669349818332704	1.0
CDON	0.825173168973632	0.0116344483765401	1.0
DOK2	0.825173168973632	0.4112503812153782	1.0
AKNA	0.82875534618437	0.0512931645346805	1.0
ANKRD28	0.829870331803484	0.0078146653033641	1.0
ANP32E	0.829870331803484	0.2490153379735424	0.0072828871930641
APEH	0.829870331803484	0.3814240273847962	1.0
ARHGAP44	0.829870331803484	0.6246997400032694	1.0
ARHGEF3	0.829870331803484	0.9784886003215688	1.0
ASH2L	0.829870331803484	0.5279625751604108	1.0
ATG14	0.829870331803484	0.1185167396290459	1.0
BPNT2	0.829870331803484	0.1854274447341903	1.0
C7orf50	0.829870331803484	0.0035346499508434	1.0
CCK	0.829870331803484	0.8298689852229656	1.0
CD5L	0.829870331803484	0.1187117977929014	1.0
CDC73	0.829870331803484	0.8831399713746723	1.0
CDV3	0.829870331803484	0.0070172240561378	1.0
CFHR4	0.829870331803484	0.057390494589696	3.130996602051456e-05
CIT	0.829870331803484	0.0162079744090727	1.0
CPLX2	0.829870331803484	0.7715543658109477	1.0
CUEDC1	0.829870331803484	0.0522827527646013	1.0
DDX59	0.829870331803484	0.2156124396696581	0.012206515078373
DENND4B	0.829870331803484	0.0715439325890635	1.0
DLG4	0.829870331803484	0.4700151772344346	1.0
DPF3	0.829870331803484	0.0381583340106442	1.0
DPH1	0.829870331803484	0.5735934576790327	1.0
EFR3A	0.829870331803484	0.7831298160210926	1.0
EIF5A	0.829870331803484	0.90699364933795	1.0
ESAM	0.829870331803484	0.9429187058969092	1.0
F12	0.829870331803484	0.9010218800883548	1.0
FZD1	0.829870331803484	0.0006990181082397	1.0
GALK2	0.829870331803484	0.6920105252800894	1.0
HBG2	0.829870331803484	0.8895445985231264	1.0
HOMER1	0.829870331803484	0.027286274209774	1.0
ICAM3	0.829870331803484	0.0732664574633047	1.0
ICOSLG	0.829870331803484	0.7491852124696499	1.0
IQSEC3	0.829870331803484	0.508267608145204	1.0
IRAK1	0.829870331803484	0.8064167057380578	1.0
LGI1	0.829870331803484	0.0001085411493217	0.0039848646707128
MAPK11	0.829870331803484	0.9609274059017214	1.0
MAX	0.829870331803484	0.9789551953030096	1.0
MRPL13	0.829870331803484	0.9129704530685744	1.0
MVD	0.829870331803484	0.3219441262314365	1.0
NAT8L	0.829870331803484	0.8712497186161992	1.0
NDUFAB1	0.829870331803484	0.8534671966360218	1.0
NDUFS1	0.829870331803484	0.2243995505096254	1.0
NPC1	0.829870331803484	0.6049731272721461	1.0
NUDCD1	0.829870331803484	0.508267608145204	1.0
OGDHL	0.829870331803484	0.014379273374275	3.4032996516227625e-05
OMA1	0.829870331803484	0.7947513859885488	1.0
PAPOLA	0.829870331803484	0.1560438823325411	1.0
PAXIP1	0.829870331803484	0.6155941844001098	1.0
PHYKPL	0.829870331803484	0.4288714727346406	1.0
PIGR	0.829870331803484	0.21627314783758	1.0
PNPLA7	0.829870331803484	0.2303915587094667	1.0
POLDIP2	0.829870331803484	0.1752293295366328	1.0
PPIP5K1	0.829870331803484	0.3609197402993056	1.0
PSMA1	0.829870331803484	0.2927344921562412	1.0
PSMC1	0.829870331803484	0.720097684691909	1.0
RFX2	0.829870331803484	0.003866258959759	1.0
RGS12	0.829870331803484	0.8831399713746723	1.0
RPH3A	0.829870331803484	0.0032276004045993	1.0
RPL22	0.829870331803484	0.0001257753673078	1.0
RREB1	0.829870331803484	0.2753713580320401	1.0
RRP1	0.829870331803484	0.6262928935859023	1.0
SARM1	0.829870331803484	0.0195332645485801	1.0
SERPINB8	0.829870331803484	0.3609197402993056	1.0
SF3B3	0.829870331803484	0.1583551142765239	1.0
SHMT1	0.829870331803484	0.9669349818332704	1.0
SLC38A2	0.829870331803484	0.6102738364201088	1.0
SLK	0.829870331803484	0.3295209203588092	1.0
SLU7	0.829870331803484	0.6155941844001098	0.1065015850397023
SPTB	0.829870331803484	0.2279457488005696	1.0
TCAF1	0.829870331803484	0.7831298160210926	1.0
TIMM50	0.829870331803484	0.1537571637472757	1.0
TUSC3	0.829870331803484	0.0039825239825297	1.0
TXNRD3	0.829870331803484	0.4937424827499114	1.0
TYK2	0.829870331803484	0.5034021925331287	1.0
UBE2L3	0.829870331803484	0.8831399713746723	1.0
UBE2O	0.829870331803484	0.0267013124625039	1.0
USP31	0.829870331803484	0.8653148492104507	1.0
UXS1	0.829870331803484	0.3772694460966226	1.0
VKORC1	0.829870331803484	0.6479159174171651	1.0
WDR43	0.829870331803484	0.0112342616454623	1.0
WDR55	0.829870331803484	0.7600273778391065	0.361883246675622
YIF1B	0.829870331803484	0.6864400185367299	1.0
ZMYM6	0.829870331803484	0.5976935174725532	1.0
FAM229B	0.83212986645388	0.6102738364201088	1.0
SNN	0.83212986645388	0.5034021925331287	5.411272537420696e-07
TMPRSS5	0.83212986645388	0.002215883023748	0.0104377591587549
OCLN	0.832344912113741	0.4423582070321574	1.0
INTU	0.832497734823316	0.0297317906191518	0.4287763335186289
COL9A3	0.832574809236564	0.4069102830023189	1.1866198695004437e-07
MFSD5	0.833616651080004	0.2554404386761641	1.0
ZNF331	0.833616651080004	0.1041956808004245	1.0
MAML3	0.834479274179375	0.3372071502768508	1.0
NOS3	0.834479274179375	0.2303915587094667	1.0
ZNF484	0.834479274179375	0.2127367248712365	1.0
CGRRF1	0.835949694598148	0.8534671966360218	1.0
IFI6	0.835949694598148	0.2098875605705991	1.0
ZBTB18	0.835949694598148	0.0062896835309753	1.0
BRF2	0.836702741441234	0.9369215669136052	1.0
IGF1	0.836702741441234	0.9324652766957078	1.0
LMO2	0.836702741441234	0.0195332645485801	0.0007897877363833
PLPPR3	0.836702741441234	0.2586938892477093	1.0
HLA-DMA	0.837119318452261	0.5230041714164845	1.0
KIAA1755	0.837119318452261	0.0728292479158142	1.0
RAD54L2	0.837119318452261	0.0512931645346805	1.0
CAMK2N1	0.837936520445806	0.0133670195050136	1.0
RAD51C	0.837936520445806	0.1204054527844645	1.0
TYW3	0.837936520445806	0.9549219503047696	1.0
UNC80	0.837936520445806	0.1262063620942403	1.0
ANK1	0.841441945501886	0.6209339451211492	1.0
ANKRD54	0.841441945501886	0.2070648748677948	1.0
ARHGEF11	0.841441945501886	0.0250076716875526	1.0
ASS1	0.841441945501886	0.0010492647494399	5.9167177980989726e-05
ATG12	0.841441945501886	0.7144498574562824	4.286820299997173e-05
AXIN1	0.841441945501886	0.6533672982152271	1.0
BLVRB	0.841441945501886	0.0020103881831644	1.0
BRD1	0.841441945501886	0.0574604021539389	1.0
BTBD1	0.841441945501886	0.4985604311841076	1.0
CCDC88C	0.841441945501886	0.0881839367972738	1.0
CDC40	0.841441945501886	0.1148058762530859	1.0
CDK9	0.841441945501886	0.0975460767312917	1.0
COL1A1	0.841441945501886	0.0291042880953105	1.0
COL6A2	0.841441945501886	0.0344395178021018	1.0
CXorf56	0.841441945501886	1.0	1.0
DGLUCY	0.841441945501886	0.7889349830171634	1.0
DNAL4	0.841441945501886	0.6533672982152271	1.0
EHMT1	0.841441945501886	0.0754537658266707	1.0
FARP2	0.841441945501886	0.2790729163929558	1.0
FASTKD5	0.841441945501886	0.1148058762530859	1.0
FCN3	0.841441945501886	0.1678473934686426	1.0
FGFR2	0.841441945501886	0.0182257878799721	1.0
FLNB	0.841441945501886	0.0397336794930235	1.0
GAS2L1	0.841441945501886	0.8653148492104507	1.0
GOLPH3L	0.841441945501886	0.6209339451211492	1.0
GON4L	0.841441945501886	0.2892069256027823	1.0
GRK6	0.841441945501886	0.9969932729397027	1.0
GSTCD	0.841441945501886	0.7715543658109477	1.0
HAAO	0.841441945501886	0.6920105252800894	1.0
HAUS6	0.841441945501886	0.6698270635743053	1.0
HMOX1	0.841441945501886	0.8771915319695551	1.0
HP	0.841441945501886	0.0003355490182212	1.0
IGSF3	0.841441945501886	0.0953347573163898	1.0
ITPRIP	0.841441945501886	0.1322122563632269	1.0
KATNAL1	0.841441945501886	0.9789551953030096	1.0
KIF26B	0.841441945501886	0.3856053411460773	1.0
KPNA4	0.841441945501886	0.7773361783806464	1.0
L3MBTL2	0.841441945501886	0.7031992593357959	1.0
LBP	0.841441945501886	0.070792612266814	1.0
LSM3	0.841441945501886	0.0866930870929539	1.0
MAP2K1	0.841441945501886	0.5839710510411974	1.0
MAP2K7	0.841441945501886	0.1448531055366745	1.0
MED23	0.841441945501886	0.1492568052668182	1.0
MRPL1	0.841441945501886	0.6533672982152271	1.0
MTFMT	0.841441945501886	0.9010218800883548	1.0
MTG2	0.841441945501886	0.5581860085814756	1.0
NAGA	0.841441945501886	0.3219441262314365	0.044237168600563
NDUFB10	0.841441945501886	0.8064167057380578	1.0
NOTCH1	0.841441945501886	0.0405407577348735	1.0
NSDHL	0.841441945501886	0.5379476761145676	1.0
NUP50	0.841441945501886	0.1405451061898492	1.0
NUP85	0.841441945501886	0.7657846682687334	1.0
OGFOD1	0.841441945501886	0.6262928935859023	1.0
OGFOD2	0.841441945501886	0.5379476761145676	1.0
OLFML3	0.841441945501886	0.5996922763868605	1.0
OXR1	0.841441945501886	0.6316707981121067	1.0
PAIP2	0.841441945501886	0.0728292479158142	1.0
PARP1	0.841441945501886	0.0484135070408113	1.0
PAXX	0.841441945501886	0.7947513859885488	1.0
PBRM1	0.841441945501886	0.0113820236537797	9.495341726825837e-08
PCBP2	0.841441945501886	0.0046095458740605	1.0
PCDHGB2	0.841441945501886	1.0	1.0
PHACTR4	0.841441945501886	0.0474828113026704	1.0
PIP4K2C	0.841441945501886	0.5735934576790327	1.429662493374028e-09
PKLR	0.841441945501886	0.5704123579532929	1.0
POP4	0.841441945501886	0.2998720734618511	1.0
PSMB10	0.841441945501886	0.5684362480289417	1.0
PYCR1	0.841441945501886	0.0081376362901762	1.0
RABGGTB	0.841441945501886	0.0072098305693489	1.0
RFX1	0.841441945501886	0.6102738364201088	8.339697878015161e-10
RPL5	0.841441945501886	0.0154545927637503	1.0
RPS6KA2	0.841441945501886	0.7088169584003935	1.0
SASH1	0.841441945501886	0.2753713580320401	1.0
SLC25A18	0.841441945501886	0.3034820878428896	1.0
SLC41A3	0.841441945501886	0.1854274447341903	1.0
SLC6A15	0.841441945501886	0.6301632156283116	0.0011537184508477
SNRPD1	0.841441945501886	0.0741324734356035	0.0044523647826003
SNX17	0.841441945501886	0.8181233791346252	1.0
SPTBN5	0.841441945501886	0.0499193914364832	1.0
STRIP1	0.841441945501886	0.3107845423157232	1.0
SUPT6H	0.841441945501886	0.0837695979830659	1.0
SYN2	0.841441945501886	0.9969932729397027	1.0
TENM3	0.841441945501886	0.2185147716014262	1.0
TPST1	0.841441945501886	0.0397336794930235	1.0
TREX1	0.841441945501886	1.0	1.0
TWSG1	0.841441945501886	0.0020769932995101	1.0
UBAP1	0.841441945501886	0.3450025697856774	1.0
UMAD1	0.841441945501886	0.0781511705821627	1.0
UVRAG	0.841441945501886	0.1094038933192445	1.0
VPS4A	0.841441945501886	0.0991773443342647	1.0
VWA8	0.841441945501886	0.1059104607680627	1.0
ZNF180	0.841441945501886	0.26528275204396	1.0
BMPR1B	0.843623002213845	0.3107845423157232	1.0
DCAF15	0.84430622990408	0.4244272891023065	1.0
ZBTB9	0.846142093200917	0.4937424827499114	1.0
MPIG6B	0.847899796465472	0.3184426941488871	1.0
ZNF317	0.847899796465472	0.0881839367972738	1.0
ZNF746	0.847973209603145	0.4156166442962223	1.0
ARHGAP20	0.848484848484849	0.3144769640632613	0.0174798318569414
BBS12	0.850238811976091	0.0104118088395838	1.0
RNFT1	0.850513117270896	0.5581860085814756	1.0
C1orf131	0.85074265788612	0.1678473934686426	1.0
FAM13C	0.850776286139638	0.0082412278184199	1.0
BCO1	0.851157233967405	0.8593872366123328	1.0
EBP	0.851157233967405	0.5996922763868605	1.0
WTIP	0.851595659312836	0.1025019992424348	1.0
TICAM1	0.851634758795654	0.182839531981833	1.0
GATAD1	0.852444302327436	0.0213961990339415	1.0
LRP11	0.852444302327436	0.2790729163929558	1.0
NHS	0.852444302327436	0.9549219503047696	1.0
CALML5	0.853009851664558	0.6517918130415826	1.0
DGAT1	0.853009851664558	0.1151510426803534	1.0
PUS7L	0.853009851664558	0.2522142671992248	1.0
TRUB2	0.853009851664558	0.1301872939088177	1.0
ADCY6	0.853047912668327	0.9129704530685744	1.0
AP1G2	0.853047912668327	0.9754164550473666	1.0
AP2A1	0.853047912668327	0.4469048119273858	1.0
ATXN10	0.853047912668327	0.5131565198060334	0.1836458184246934
BIRC2	0.853047912668327	0.5530933713202311	1.0
C8G	0.853047912668327	0.4244272891023065	1.0
CDC42EP2	0.853047912668327	0.84831230023978	1.0
CDK11B	0.853047912668327	0.2787890659184194	1.0
CFB	0.853047912668327	0.0189836091085963	1.0
CNTN2	0.853047912668327	0.5002507862136193	2.2636322811755446e-09
COMMD9	0.853047912668327	0.1667083589696976	1.0
CORO1B	0.853047912668327	0.9010218800883548	1.0
CPNE7	0.853047912668327	0.6698270635743053	1.0
CROT	0.853047912668327	0.3649667508282107	1.0
CSNK2A1	0.853047912668327	0.3814240273847962	1.0
CTNNAL1	0.853047912668327	0.8950554637317519	1.0
DMAC1	0.853047912668327	0.2753713580320401	1.0
DNAH5	0.853047912668327	0.0009076564672818	1.0
DNM2	0.853047912668327	0.2554404386761641	1.0
DPEP1	0.853047912668327	0.7831298160210926	1.0
DXO	0.853047912668327	0.6209339451211492	1.0
ECM2	0.853047912668327	0.0015932528933039	1.0
EHBP1	0.853047912668327	0.5996922763868605	1.0
EPN1	0.853047912668327	0.1702828424741421	1.0
FAF1	0.853047912668327	0.3410912282564307	1.0
FGFR1OP2	0.853047912668327	0.2098875605705991	1.0
FGL2	0.853047912668327	0.6316707981121067	1.0
FIS1	0.853047912668327	0.0316807218625611	1.0
FKBP4	0.853047912668327	0.7088169584003935	1.0
FRS2	0.853047912668327	0.508267608145204	1.0
GATAD2A	0.853047912668327	0.2098875605705991	1.0
GYPA	0.853047912668327	0.9186762163112732	1.0
HBD	0.853047912668327	0.8653915078216464	1.0
HDAC9	0.853047912668327	0.3814240273847962	1.0
HDDC3	0.853047912668327	0.0097471215157485	1.0
HMBS	0.853047912668327	0.4423582070321574	1.0
ICAM2	0.853047912668327	0.6049731272721461	1.0
IDS	0.853047912668327	0.0009762627739477	1.0
IKBKG	0.853047912668327	0.3609197402993056	1.0
IMP3	0.853047912668327	0.800578725811299	1.0
IRS1	0.853047912668327	0.8181233791346252	1.0
KIAA1671	0.853047912668327	0.5996922763868605	1.0
KLKB1	0.853047912668327	0.0316807218625611	1.0
LARS2	0.853047912668327	0.4856732318293048	1.0
LGI4	0.853047912668327	0.2522142671992248	1.0
LTBP4	0.853047912668327	0.0195332645485801	1.072246870030521e-08
MT-CO3	0.853047912668327	0.3731416632830328	1.0
NCKIPSD	0.853047912668327	0.7600273778391065	0.0075320656900822
NCOA6	0.853047912668327	0.1714842121662412	0.0024025574703368
NR2F2	0.853047912668327	0.1560438823325411	0.8519439158153197
PDE6D	0.853047912668327	0.1802772711929191	1.0
PEX5	0.853047912668327	0.2586938892477093	1.0
PITPNM1	0.853047912668327	0.0351587729976527	4.765541644580094e-10
PKN2	0.853047912668327	0.3609197402993056	1.0
POR	0.853047912668327	0.0607563437041811	1.0
PRMT8	0.853047912668327	0.0984334286530578	1.0
PRPF6	0.853047912668327	0.6102738364201088	1.0
PSAT1	0.853047912668327	0.3034820878428896	0.0003226736333691
PYURF	0.853047912668327	1.0	1.0
RAB3IP	0.853047912668327	6.839968063296997e-05	1.0
REST	0.853047912668327	0.892754950349007	0.0003226736333691
RNF114	0.853047912668327	0.2426990549382874	1.0
RNF7	0.853047912668327	0.800578725811299	1.0
RPL13	0.853047912668327	0.0728292479158142	1.0
SH3BP4	0.853047912668327	0.0089177806511377	1.0
SLC25A25	0.853047912668327	0.7088169584003935	7.486665923635326e-07
SPAG1	0.853047912668327	0.0809227026438469	1.0
SURF4	0.853047912668327	0.4288714727346406	1.0
TIE1	0.853047912668327	0.5996922763868605	1.0
TINAGL1	0.853047912668327	0.6370674281332944	1.0
TMEM55A	0.853047912668327	1.0	1.0
UBE2J2	0.853047912668327	0.948918942597014	1.0
UFL1	0.853047912668327	0.2619746499128035	1.0
VPS11	0.853047912668327	0.0795275930515315	1.0
VWF	0.853047912668327	0.3034820878428896	1.0
WAS	0.853047912668327	0.9429187058969092	1.0
WIPF1	0.853047912668327	0.7947513859885488	1.0
FRS3	0.85371795825895	0.0115202253187748	1.0
CASS4	0.855850327105076	0.720097684691909	1.0
GRAP2	0.855850327105076	0.0304017686484652	0.0671384022728293
DRAXIN	0.856394599883333	0.2619746499128035	1.0
POLD4	0.856394599883333	0.6049731272721461	1.0
TRPM3	0.856394599883333	7.380322380360823e-05	1.0
ZNF444	0.856394599883333	0.2522142671992248	1.0
SCLT1	0.858027656987521	0.1401304254020365	1.0
ADRA1B	0.85910644707456	0.4163521054735156	1.0
INHBC	0.85910644707456	0.0009896999263741	1.0
BMPER	0.860386947193339	0.5279625751604108	1.0
RPE65	0.860504201680672	0.0837695979830659	1.0
DESI2	0.862579281183933	0.9729443543493346	1.0
NSMF	0.863265971898766	0.720097684691909	1.0
TMEM98	0.863492063492063	0.0091130050628623	1.0
IL17RA	0.863588285082601	0.6192564211435846	1.0
ACADVL	0.86468577953023	0.1041956808004245	1.0
ANKRD10	0.86468577953023	0.0493586953686083	1.0
ARF6	0.86468577953023	0.3219441262314365	0.0573386265467248
ARHGAP45	0.86468577953023	0.9789551953030096	1.0
ATF1	0.86468577953023	0.2962895404660722	1.0
ATF7	0.86468577953023	0.3649667508282107	1.0
ATG9A	0.86468577953023	0.3219441262314365	1.0
ATP5D	0.86468577953023	1.0	1.0
BRD4	0.86468577953023	0.3814240273847962	1.0
C11orf95	0.86468577953023	1.0	1.0
CAMK2G	0.86468577953023	0.2156124396696581	1.0
CAPZB	0.86468577953023	0.0250076716875526	1.0
CBX5	0.86468577953023	0.0316807218625611	1.0
CD180	0.86468577953023	0.8831399713746723	1.0
CD55	0.86468577953023	0.151494842900789	1.0
CDK11A	0.86468577953023	0.7144116308700963	1.0
CFAP410	0.86468577953023	0.0381583340106442	1.0
CHMP3	0.86468577953023	0.4841786317879634	1.0
COMMD5	0.86468577953023	0.7773361783806464	1.0
DDX20	0.86468577953023	0.0522827527646013	1.0
DDX60	0.86468577953023	0.4069102830023189	1.0
DGKQ	0.86468577953023	0.6155941844001098	1.0
DLD	0.86468577953023	0.0866930870929539	1.0
DLGAP3	0.86468577953023	0.2927344921562412	2.2636322811755446e-09
DNAH17	0.86468577953023	0.1320360396301984	1.0
DSTN	0.86468577953023	0.0503185303443945	1.0
DYRK1A	0.86468577953023	0.5633003663620569	1.0
ECSIT	0.86468577953023	0.4025964421549614	1.0
EPB42	0.86468577953023	0.4297019652911898	1.0
FAM160B2	0.86468577953023	1.0	1.0
HEATR1	0.86468577953023	0.26528275204396	1.0
HS1BP3	0.86468577953023	0.3107845423157232	1.0
IKBKE	0.86468577953023	0.8064167057380578	1.0
IL18	0.86468577953023	0.6424825465578098	1.0
INTS5	0.86468577953023	0.0975460767312917	1.0
KDM2B	0.86468577953023	0.0186533107945394	1.0
KMT2C	0.86468577953023	0.9189519681101626	1.0
MAK16	0.86468577953023	0.8593872366123328	1.0
MAP4K4	0.86468577953023	0.0002012177679678	1.0
MAPKAPK3	0.86468577953023	0.6975970258880173	1.0
MET	0.86468577953023	0.0943449214211881	1.0
MLC1	0.86468577953023	0.0003855828165589	1.0
MLLT11	0.86468577953023	0.0975460767312917	1.0
MPHOSPH10	0.86468577953023	0.045664288789187	1.0
NBAS	0.86468577953023	0.6466760523059802	1.0
NECAP1	0.86468577953023	0.5230041714164845	0.188809649090493
NME3	0.86468577953023	0.0006990181082397	7.624866631328151e-09
NTNG1	0.86468577953023	0.0465664563028651	1.0
OLA1	0.86468577953023	0.8181233791346252	1.0
ORC5	0.86468577953023	0.2426990549382874	1.0
ORM1	0.86468577953023	0.2060046028096613	1.0
OSBPL11	0.86468577953023	0.0133670195050136	1.0
PARP16	0.86468577953023	0.2127367248712365	1.0
PATJ	0.86468577953023	0.1059104607680627	1.0
PCDHB14	0.86468577953023	1.0	1.0
PECAM1	0.86468577953023	0.4069102830023189	1.0
PIK3CG	0.86468577953023	0.5530933713202311	1.0
PIKFYVE	0.86468577953023	0.5351474561991996	1.0
PMM1	0.86468577953023	0.1777405695696927	1.0
PPIL4	0.86468577953023	0.1560438823325411	1.0
PTBP3	0.86468577953023	0.3489411345214804	1.0
PTGFRN	0.86468577953023	0.0209172803434025	1.0
RAB4B	0.86468577953023	0.9477890158069404	1.0
RAP1GAP	0.86468577953023	0.9189519681101626	1.0
RBM5	0.86468577953023	0.2185147716014262	1.0
RPL28	0.86468577953023	0.6155941844001098	1.0
RPL37	0.86468577953023	2.7670613249341927e-05	1.0
SLAIN1	0.86468577953023	0.6533672982152271	1.0
SLC4A10	0.86468577953023	0.0959353191233165	1.0
SPATA5	0.86468577953023	1.0	1.0
SUGT1	0.86468577953023	0.1094038933192445	1.0
TCF25	0.86468577953023	0.4889484989098217	1.0
TIMM10B	0.86468577953023	0.0823366525867401	1.0
TIMM17A	0.86468577953023	0.8298689852229656	1.0
TPST2	0.86468577953023	0.8357556245814166	1.0
UBE2B	0.86468577953023	0.7485511656250495	1.0
ZFAND5	0.86468577953023	0.948918942597014	1.0
GABRD	0.865089056060858	0.8805855783753432	1.0
ECT2	0.865732787805684	0.1702828424741421	1.0
JADE1	0.866150638998213	0.0002012177679678	1.0
SCOC	0.866883683127942	0.1752293295366328	1.0
C1orf109	0.86782519526004	1.0	1.0
TSHZ3	0.868498077370791	0.205048401504112	1.0
LRRC58	0.870139045216302	0.0912246093150988	1.0
INO80C	0.873044037785412	0.0665786621552623	1.0
THAP10	0.875081683026793	0.3690407450339801	1.0
AGK	0.876353071543692	0.3181968304116951	1.0
AK2	0.876353071543692	0.6533672982152271	1.0
APOC4-APOC2	0.876353071543692	1.0	1.0
APOF	0.876353071543692	0.5160947978933501	1.0
B3GALT6	0.876353071543692	0.9129704530685744	1.0
CHRM1	0.876353071543692	0.1380718983188469	1.0
CINP	0.876353071543692	0.0493586953686083	1.0
CLTCL1	0.876353071543692	0.1969080553362302	1.0
COLEC12	0.876353071543692	0.4025964421549614	0.0046180007135409
CPN2	0.876353071543692	0.0796318594954803	1.0
CTNNA2	0.876353071543692	0.4606960612628465	1.0
CUL4A	0.876353071543692	0.7889349830171634	1.0
DDX46	0.876353071543692	0.0124149399472285	1.0
DLGAP2	0.876353071543692	0.2623196479639058	1.0
DNAJB6	0.876353071543692	0.003771301287749	1.0
DNM1L	0.876353071543692	0.2156124396696581	1.0
DYRK1B	0.876353071543692	0.0078146653033641	1.0
ELOF1	0.876353071543692	0.3856053411460773	1.0
EPHB6	0.876353071543692	0.3489411345214804	1.0
F10	0.876353071543692	0.0677938935926424	1.0
F13B	0.876353071543692	0.0056659825313676	1.0
FAM160A2	0.876353071543692	1.0	1.0
FAM8A1	0.876353071543692	1.0	1.0
FPGT	0.876353071543692	0.1714842121662412	1.0
GP1BB	0.876353071543692	1.0	1.0
GPBP1	0.876353071543692	0.0943449214211881	1.0
GTDC1	0.876353071543692	0.0536267402109891	1.0
HACE1	0.876353071543692	0.2127367248712365	1.0
HBG1	0.876353071543692	0.6447755316386987	1.0
HEPACAM	0.876353071543692	0.2753713580320401	1.0
HSPA1A	0.876353071543692	0.2787890659184194	0.0098003403995453
HSPA6	0.876353071543692	0.0413609711724737	1.0
IQSEC2	0.876353071543692	0.6753480306811428	1.0
ITGAM	0.876353071543692	0.7257601700947548	1.0
L3MBTL3	0.876353071543692	0.7485511656250495	1.0
MAP3K2	0.876353071543692	0.9909799811377632	1.3637788801377083e-06
METTL18	0.876353071543692	0.2042685964306006	1.0
MMAB	0.876353071543692	0.8890947219291804	1.0
MRPL41	0.876353071543692	0.5530933713202311	1.0
MTHFD1	0.876353071543692	0.4069102830023189	1.0
NFATC2	0.876353071543692	0.5633003663620569	1.0
NIFK	0.876353071543692	0.1363318248795889	1.0
NSMAF	0.876353071543692	0.2070648748677948	1.0
NUDT14	0.876353071543692	0.2070648748677948	1.0
NUP214	0.876353071543692	0.0912246093150988	1.0
NWD2	0.876353071543692	0.856310248228548	1.0
ORC3	0.876353071543692	0.3489411345214804	1.0
OVCA2	0.876353071543692	1.0	1.0
PAK3	0.876353071543692	0.1111828336549699	3.130996602051456e-05
PDXK	0.876353071543692	0.0912246093150988	1.0
PEX5L	0.876353071543692	0.8181233791346252	1.0
PMS1	0.876353071543692	0.0111344726975972	1.0
PPCDC	0.876353071543692	0.0702763727555591	1.0
PPM1J	0.876353071543692	5.689940894510354e-05	1.0
PRMT7	0.876353071543692	0.4889484989098217	1.0
PROX1	0.876353071543692	0.0474828113026704	1.0
RABGGTA	0.876353071543692	0.1802772711929191	1.0
RB1	0.876353071543692	0.4606960612628465	1.0
RBM42	0.876353071543692	0.948918942597014	1.0
RBMX2	0.876353071543692	0.6479159174171651	1.0
RRAGC	0.876353071543692	0.8653148492104507	1.0
