gene	protein_pval	protein_fdr	protein_log2fc
HEG1	0.716565579503623	0.903016755028147	0.0039299867125288
KIF1A	0.716565579503623	0.903016755028147	0.000596054778684
LAMP1	0.716565579503623	0.903016755028147	-0.0018860886859173
LMNB1	0.716565579503623	0.903016755028147	-0.0008411231349769
MEA1	0.716565579503623	0.903016755028147	0.0029550666837498
MED21	0.716565579503623	0.903016755028147	-0.0030546908750621
MEF2C	0.716565579503623	0.903016755028147	0.0010487995708094
MKNK1	0.716565579503623	0.903016755028147	-0.0011676122035068
MORC3	0.716565579503623	0.903016755028147	-0.0004999295109156
MRPL18	0.716565579503623	0.903016755028147	0.0006429087557021
MRPS33	0.716565579503623	0.903016755028147	0.0036468696018846
MTA2	0.716565579503623	0.903016755028147	0.0033249441475645
MTUS2	0.716565579503623	0.903016755028147	0.0014632768995626
NUB1	0.716565579503623	0.903016755028147	0.001315051604621
PKN1	0.716565579503623	0.903016755028147	-0.0021129644544863
PLEKHA6	0.716565579503623	0.903016755028147	-0.0031570923918763
POLI	0.716565579503623	0.903016755028147	0.0029061765271819
PPOX	0.716565579503623	0.903016755028147	0.0007909266643404
PSMC2	0.716565579503623	0.903016755028147	-0.0012646710889618
PTPRN	0.716565579503623	0.903016755028147	-0.002068619178722
RFX4	0.716565579503623	0.903016755028147	0.0021628755518766
RNASEH2A	0.716565579503623	0.903016755028147	-0.0031034470024035
RPL39	0.716565579503623	0.903016755028147	0.0022074189639096
RPS9	0.716565579503623	0.903016755028147	0.0022249288476155
RRP7A	0.716565579503623	0.903016755028147	-0.0019058821083695
RRP9	0.716565579503623	0.903016755028147	-0.0018139937264607
SH3GL3	0.716565579503623	0.903016755028147	-0.0004496938934487
SLC4A1	0.716565579503623	0.903016755028147	0.0028592586675161
SLC9A3R2	0.716565579503623	0.903016755028147	-0.0026442111404062
SNX29	0.716565579503623	0.903016755028147	-0.0037929573814494
SPAG7	0.716565579503623	0.903016755028147	-0.0019651215688319
SRPK1	0.716565579503623	0.903016755028147	0.0008611412019948
SS18	0.716565579503623	0.903016755028147	0.0027291482641493
STARD7	0.716565579503623	0.903016755028147	-0.0005704775460403
STK39	0.716565579503623	0.903016755028147	-0.0030263018256439
TESC	0.716565579503623	0.903016755028147	0.000273891639357
THOC3	0.716565579503623	0.903016755028147	-0.0021013455644252
TPM1	0.716565579503623	0.903016755028147	-0.0034753880496717
TRA2B	0.716565579503623	0.903016755028147	0.0022532141122539
TSC22D4	0.716565579503623	0.903016755028147	-0.0031718692954858
UBL5	0.716565579503623	0.903016755028147	0.0001423742357131
UNC5A	0.716565579503623	0.903016755028147	0.001655145370132
USP47	0.716565579503623	0.903016755028147	-0.0021419553853022
ZNF397	0.716565579503623	0.903016755028147	-0.0019364337910632
ZSCAN26	0.716565579503623	0.903016755028147	-0.0036036561770618
POC5	0.717193862323111	0.903495203032881	0.0004322515501122
PPT2	0.717193862323111	0.903495203032881	-0.0011400200968529
PTCD2	0.717193862323111	0.903495203032881	-0.0001530787955927
CEBPA	0.717653106433397	0.903969285538636	-0.0025765770014045
THBD	0.719000845020654	0.905562293486041	-0.0052704778202157
B3GAT1	0.719101319852654	0.905584219594967	-0.0010751409873247
RNASEK	0.72149491014681	0.907873280811449	0.0025919939017034
NLRC4	0.724587735844328	0.907873280811449	-0.0009465188285964
ARC	0.724989885727943	0.907873280811449	-0.003976227729401
PTAFR	0.724989885727943	0.907873280811449	0.0009649552124569
TTC39A	0.724989885727943	0.907873280811449	-0.0021131023440953
ZNF701	0.724989885727943	0.907873280811449	0.0010540305819933
SCNM1	0.725007550588946	0.907873280811449	0.0019762491055852
AK3	0.727664348535171	0.907873280811449	0.0016660910081234
ARHGAP39	0.727664348535171	0.907873280811449	-0.0023244937990926
ARIH1	0.727664348535171	0.907873280811449	-0.002536672471145
AUTS2	0.727664348535171	0.907873280811449	0.0009759207468558
BBS4	0.727664348535171	0.907873280811449	0.0022091970703064
BRD7	0.727664348535171	0.907873280811449	0.001527163822429
C19orf25	0.727664348535171	0.907873280811449	-0.0035784170491445
CCDC66	0.727664348535171	0.907873280811449	0.0016657000755328
CNST	0.727664348535171	0.907873280811449	-0.001364691648766
CORO7	0.727664348535171	0.907873280811449	0.003320801636888
CPE	0.727664348535171	0.907873280811449	0.0017298372674011
CPLX1	0.727664348535171	0.907873280811449	0.0009651098984179
DENND1B	0.727664348535171	0.907873280811449	0.0005299024433206
ENDOG	0.727664348535171	0.907873280811449	0.0028954408386655
EPS15L1	0.727664348535171	0.907873280811449	0.0023731754005754
EXOG	0.727664348535171	0.907873280811449	0.0003959972531523
FGA	0.727664348535171	0.907873280811449	0.0006622695517986
G6PD	0.727664348535171	0.907873280811449	-0.0026011528187369
GMFG	0.727664348535171	0.907873280811449	0.0008251034930892
GPX1	0.727664348535171	0.907873280811449	-0.0010201415990603
GTF2H4	0.727664348535171	0.907873280811449	0.0047848205206831
HRH1	0.727664348535171	0.907873280811449	-0.0023722937499644
JMY	0.727664348535171	0.907873280811449	0.0019938512639827
JUP	0.727664348535171	0.907873280811449	-0.0022053670320783
KANK3	0.727664348535171	0.907873280811449	-0.0013002346410413
KIF1B	0.727664348535171	0.907873280811449	0.001175268794844
KIF22	0.727664348535171	0.907873280811449	0.0005783069791127
KIZ	0.727664348535171	0.907873280811449	-0.000592537151324
LRFN3	0.727664348535171	0.907873280811449	0.0016953983250419
LRMDA	0.727664348535171	0.907873280811449	-0.0010386849705802
LRRC47	0.727664348535171	0.907873280811449	0.001601182588111
LY75	0.727664348535171	0.907873280811449	0.0006473461878878
MAPRE2	0.727664348535171	0.907873280811449	-0.0036220037612303
MCAT	0.727664348535171	0.907873280811449	0.0023633505849936
MCRS1	0.727664348535171	0.907873280811449	-0.0029501630314557
MIER1	0.727664348535171	0.907873280811449	-0.0017730449578848
MIGA2	0.727664348535171	0.907873280811449	-0.0021233802130158
MRPS11	0.727664348535171	0.907873280811449	0.0028360738901868
MYH7	0.727664348535171	0.907873280811449	-0.0017822368936175
NDUFA9	0.727664348535171	0.907873280811449	0.0007176482575572
NETO2	0.727664348535171	0.907873280811449	0.0027359291902604
NSMCE1	0.727664348535171	0.907873280811449	0.0019490703791069
NUDT9	0.727664348535171	0.907873280811449	-0.0002345819769456
PFN1	0.727664348535171	0.907873280811449	-0.0020422571908835
PLEKHO2	0.727664348535171	0.907873280811449	-0.0015403030714454
PTN	0.727664348535171	0.907873280811449	0.0030132234451298
RGPD5	0.727664348535171	0.907873280811449	-0.0024383432145258
RHBDF2	0.727664348535171	0.907873280811449	-0.0012426387768069
RIDA	0.727664348535171	0.907873280811449	0.0045355191265014
RNMT	0.727664348535171	0.907873280811449	-0.0007830510157545
RPIA	0.727664348535171	0.907873280811449	0.0030914339449892
SCFD2	0.727664348535171	0.907873280811449	-0.0008657323690322
SCN8A	0.727664348535171	0.907873280811449	0.001323592894485
SDHAF4	0.727664348535171	0.907873280811449	-0.0017122597211948
SEPTIN2	0.727664348535171	0.907873280811449	0.0021986745588069
SKIV2L2	0.727664348535171	0.907873280811449	-0.0008939598325282
SLC17A6	0.727664348535171	0.907873280811449	0.0005119316564415
SLC39A10	0.727664348535171	0.907873280811449	-0.0015639816811201
SOGA1	0.727664348535171	0.907873280811449	0.0001207174733203
SPP2	0.727664348535171	0.907873280811449	0.0022052154235618
SSBP2	0.727664348535171	0.907873280811449	-0.0007016391644697
SYPL1	0.727664348535171	0.907873280811449	0.0044966334705532
TFG	0.727664348535171	0.907873280811449	-0.0021976234798262
THOC6	0.727664348535171	0.907873280811449	-0.00086700222886
TMEM167A	0.727664348535171	0.907873280811449	0.0033271477551785
TMEM87A	0.727664348535171	0.907873280811449	0.0020322022175678
TRMT2A	0.727664348535171	0.907873280811449	0.0021360774654513
TTF2	0.727664348535171	0.907873280811449	0.0025294529636684
TUBB	0.727664348535171	0.907873280811449	0.0001225580174774
UBLCP1	0.727664348535171	0.907873280811449	-0.0019707161765155
URI1	0.727664348535171	0.907873280811449	-0.0014321753885477
UTP14A	0.727664348535171	0.907873280811449	-0.0016906228263521
WWP2	0.727664348535171	0.907873280811449	-0.0025424317992099
ZDHHC18	0.727664348535171	0.907873280811449	0.0013023731816175
CEP128	0.728261076672612	0.908513818272664	-0.0024694764259943
RASSF1	0.728928182436198	0.909241995986204	-0.0016035587603363
SHH	0.729292929292929	0.909592897283093	0.0013710971899555
C2orf42	0.732171213913722	0.912498187363885	-0.004420166272699
ZCCHC7	0.732222314281707	0.912498187363885	-0.0048858159266786
SPINT2	0.733120464441219	0.912498187363885	-0.0046659148511023
ENOX2	0.733958413378193	0.912498187363885	0.0020386636938625
SLC29A1	0.735414996085061	0.912498187363885	-0.0018022541891837
ERMAP	0.735466781474624	0.912498187363885	-0.0045803354928249
ITM2A	0.735466781474624	0.912498187363885	-0.0020775780416372
PIAS1	0.736146784219637	0.912498187363885	-0.0043712321864766
HYKK	0.737296863431028	0.912498187363885	-0.0037505593785279
ZAP70	0.737296863431028	0.912498187363885	-0.002034124614308
ALG5	0.738820537503303	0.912498187363885	-0.0024250887472632
AMPD3	0.738820537503303	0.912498187363885	0.0008185146268373
APBB1	0.738820537503303	0.912498187363885	0.0004825176643267
AQP1	0.738820537503303	0.912498187363885	-0.0024480692048694
ARHGAP15	0.738820537503303	0.912498187363885	0.0003226889428427
BCL10	0.738820537503303	0.912498187363885	-0.0018476925471002
BRAP	0.738820537503303	0.912498187363885	-0.0043628414585736
C1orf21	0.738820537503303	0.912498187363885	0.0016634999092514
CALCOCO2	0.738820537503303	0.912498187363885	-0.003177093049962
CARMIL2	0.738820537503303	0.912498187363885	-0.0005858010478098
CCNA2	0.738820537503303	0.912498187363885	-0.0016057522033085
CELF1	0.738820537503303	0.912498187363885	0.0048139058511379
CHCHD4	0.738820537503303	0.912498187363885	0.0017825902075299
CNN3	0.738820537503303	0.912498187363885	0.0017192956554615
CORO6	0.738820537503303	0.912498187363885	-0.0013101173506157
CYBA	0.738820537503303	0.912498187363885	0.0020162353713265
DHPS	0.738820537503303	0.912498187363885	-0.002666120267751
DHX36	0.738820537503303	0.912498187363885	-0.00182049500329
DNTTIP2	0.738820537503303	0.912498187363885	-0.0017314134699027
DUS2	0.738820537503303	0.912498187363885	0.0022377684731123
EEF1A1	0.738820537503303	0.912498187363885	-0.0023934163823317
ENTPD3	0.738820537503303	0.912498187363885	-0.0013494920829645
ERGIC3	0.738820537503303	0.912498187363885	-0.0017507494915271
EXOC1	0.738820537503303	0.912498187363885	0.0022871883751916
FERMT2	0.738820537503303	0.912498187363885	-0.0021919813135079
FHL5	0.738820537503303	0.912498187363885	-0.0026691132695935
GFOD1	0.738820537503303	0.912498187363885	-0.0032603809329025
GNG12	0.738820537503303	0.912498187363885	0.0052800204446691
GPATCH4	0.738820537503303	0.912498187363885	-0.0025037416755887
GTF2F2	0.738820537503303	0.912498187363885	-0.0026733490776499
HCLS1	0.738820537503303	0.912498187363885	0.0009736053450909
HDAC1	0.738820537503303	0.912498187363885	-0.0019458241535094
HPS6	0.738820537503303	0.912498187363885	0.005389480032447
IFFO1	0.738820537503303	0.912498187363885	-0.0020564583939904
INPPL1	0.738820537503303	0.912498187363885	0.0022146401664227
ITGB1BP1	0.738820537503303	0.912498187363885	-0.0028777417708466
KCTD3	0.738820537503303	0.912498187363885	0.0012865275966621
LDB3	0.738820537503303	0.912498187363885	0.0001087617732013
LEMD2	0.738820537503303	0.912498187363885	0.0025073769603027
LPIN3	0.738820537503303	0.912498187363885	0.0005968813034492
LSS	0.738820537503303	0.912498187363885	0.0031232402191417
MARK1	0.738820537503303	0.912498187363885	0.0006826024947314
MBD2	0.738820537503303	0.912498187363885	-0.0023129692809945
MBNL2	0.738820537503303	0.912498187363885	-0.0013256238707479
MR1	0.738820537503303	0.912498187363885	-0.0015979167868403
MRPL19	0.738820537503303	0.912498187363885	0.0013258254972276
MT1X	0.738820537503303	0.912498187363885	0.0016270268754185
NDUFB2	0.738820537503303	0.912498187363885	-0.0027049282404054
NDUFB7	0.738820537503303	0.912498187363885	0.0014525537078616
NLN	0.738820537503303	0.912498187363885	-0.0007323332803097
NRIP2	0.738820537503303	0.912498187363885	-0.0009018582805917
PGRMC2	0.738820537503303	0.912498187363885	0.0034332225443057
PHAX	0.738820537503303	0.912498187363885	0.0007887894339024
PTPN13	0.738820537503303	0.912498187363885	0.0008898823346715
RBP7	0.738820537503303	0.912498187363885	-0.0028340661618994
REEP4	0.738820537503303	0.912498187363885	-0.0025726796247732
RPL35	0.738820537503303	0.912498187363885	0.001230221998597
RPL36	0.738820537503303	0.912498187363885	0.0007891934496705
RPL36A	0.738820537503303	0.912498187363885	0.0064880670834459
SEC61G	0.738820537503303	0.912498187363885	-0.0002289808753026
SLC25A6	0.738820537503303	0.912498187363885	-0.0024503671769892
SMARCD2	0.738820537503303	0.912498187363885	-0.0015121749702321
SNRPB2	0.738820537503303	0.912498187363885	0.0032073396598429
SRI	0.738820537503303	0.912498187363885	-0.0009107929750881
TANGO6	0.738820537503303	0.912498187363885	-0.0032295494976483
TMEM19	0.738820537503303	0.912498187363885	6.37489405973448e-05
TOX2	0.738820537503303	0.912498187363885	0.0006709937821714
TSPYL1	0.738820537503303	0.912498187363885	-0.0013611941376043
U2AF1	0.738820537503303	0.912498187363885	0.0023728397932077
USP7	0.738820537503303	0.912498187363885	-0.0021131267183086
VAMP4	0.738820537503303	0.912498187363885	0.0028268540378341
VCPKMT	0.738820537503303	0.912498187363885	0.001887957228717
VPS16	0.738820537503303	0.912498187363885	0.0023208922595687
XIAP	0.738820537503303	0.912498187363885	-0.0004532168426856
ZNF446	0.738820537503303	0.912498187363885	0.0072591447411623
ZNF74	0.738820537503303	0.912498187363885	-0.0023533877669241
SLC44A3	0.738963249518577	0.912571063236466	-0.0155884171048433
ATP10A	0.741685447339289	0.915826062600404	0.0042762950750841
HSD11B1	0.74176702740429	0.915826062600404	0.0040584273303626
CLEC18A	0.743542976063049	0.916892650904167	-0.0025912007967405
PROB1	0.743542976063049	0.916892650904167	0.0030018195433122
BRCA2	0.743857971045435	0.916892650904167	0.0021009871690823
ZNF597	0.745599464251629	0.916892650904167	0.0009496178481879
INSM1	0.745826480696326	0.916892650904167	-0.003114794697748
GTF2H5	0.746654613033402	0.916892650904167	-0.0016045022017007
NUDT8	0.746654613033402	0.916892650904167	0.0035251704386472
PLEKHB2	0.746654613033402	0.916892650904167	-0.0022177733125981
ZNF385A	0.746654613033402	0.916892650904167	0.0049393063419149
USP17L1	0.747885634053571	0.916892650904167	0.0022624961453155
DSCAML1	0.748647643660318	0.916892650904167	-0.0011332679600214
POLQ	0.748647643660318	0.916892650904167	-0.001888416464679
FAM167A	0.749222523922456	0.916892650904167	0.002399469831226
SIGMAR1	0.749222523922456	0.916892650904167	-2.85807831686225e-05
TBC1D32	0.749222523922456	0.916892650904167	0.0016895860155737
GPR108	0.749671573670093	0.916892650904167	-0.0001379451399362
MTERF4	0.749671573670093	0.916892650904167	0.0022266870551478
POLR3H	0.749671573670093	0.916892650904167	-0.0009264312549312
AMBP	0.750031981357858	0.916892650904167	1.95551440257328e-05
ARMC10	0.750031981357858	0.916892650904167	-0.0021640293859414
ASRGL1	0.750031981357858	0.916892650904167	0.0022315627763183
ATG2A	0.750031981357858	0.916892650904167	0.0019935660367429
B3GNTL1	0.750031981357858	0.916892650904167	-0.0011333458047052
B9D2	0.750031981357858	0.916892650904167	0.0004651817391881
BBS1	0.750031981357858	0.916892650904167	0.0011559444254837
C17orf97	0.750031981357858	0.916892650904167	0.003199338471944
C8A	0.750031981357858	0.916892650904167	-0.002372705307798
CDC42	0.750031981357858	0.916892650904167	0.0005866582978439
CEACAM1	0.750031981357858	0.916892650904167	-0.0002483479796323
CLSTN1	0.750031981357858	0.916892650904167	0.0018700741606541
CPN1	0.750031981357858	0.916892650904167	0.0013795636308795
CTDNEP1	0.750031981357858	0.916892650904167	-0.0009424262464881
CTDSP1	0.750031981357858	0.916892650904167	-0.0010619149401447
CXCR4	0.750031981357858	0.916892650904167	-0.0016124708824801
CYP51A1	0.750031981357858	0.916892650904167	0.0015768106988913
DPP8	0.750031981357858	0.916892650904167	0.003046952003471
EFNA5	0.750031981357858	0.916892650904167	0.0023107953796393
ERCC2	0.750031981357858	0.916892650904167	-0.0005554276644281
EXOC4	0.750031981357858	0.916892650904167	0.0021792943716412
FBXO3	0.750031981357858	0.916892650904167	0.0037067187886639
FMNL1	0.750031981357858	0.916892650904167	-0.0014551712350703
GRPEL1	0.750031981357858	0.916892650904167	0.0008076300122442
KLK6	0.750031981357858	0.916892650904167	0.0051340446584216
LIPE	0.750031981357858	0.916892650904167	-0.0027371793229215
LRP8	0.750031981357858	0.916892650904167	-0.0038947183025611
LSM11	0.750031981357858	0.916892650904167	0.0029170706632874
MYO5B	0.750031981357858	0.916892650904167	0.0012172162716526
MYOF	0.750031981357858	0.916892650904167	-0.001091497686206
PANK3	0.750031981357858	0.916892650904167	-0.0021017797836563
PDE5A	0.750031981357858	0.916892650904167	0.0066319804901779
PLXNB2	0.750031981357858	0.916892650904167	0.0039655334669518
POLR2M	0.750031981357858	0.916892650904167	-0.0005911291799071
POMT1	0.750031981357858	0.916892650904167	0.0005804591302299
PRMT3	0.750031981357858	0.916892650904167	-0.0060069827294881
PRPF4B	0.750031981357858	0.916892650904167	-0.0014191191065628
PTPRC	0.750031981357858	0.916892650904167	0.0018429304374794
QPCTL	0.750031981357858	0.916892650904167	-0.0022503881451717
RAB14	0.750031981357858	0.916892650904167	0.0019573128163599
RAC2	0.750031981357858	0.916892650904167	0.0003501773071668
RASGEF1A	0.750031981357858	0.916892650904167	-0.0011986537534195
RBM10	0.750031981357858	0.916892650904167	0.0012368404757347
RBM25	0.750031981357858	0.916892650904167	1.84742630524442e-05
RFK	0.750031981357858	0.916892650904167	-0.0017448596893912
RNF121	0.750031981357858	0.916892650904167	-0.0008074960562489
RRAD	0.750031981357858	0.916892650904167	-0.0012357777481227
RUBCN	0.750031981357858	0.916892650904167	-0.0049307316807787
SH3TC1	0.750031981357858	0.916892650904167	0.0025618560631582
SIRT5	0.750031981357858	0.916892650904167	0.0019502119768832
SLC4A8	0.750031981357858	0.916892650904167	-0.0008909455553841
SNX6	0.750031981357858	0.916892650904167	-0.0014207565657151
SPARCL1	0.750031981357858	0.916892650904167	0.0024510863938834
STRIP2	0.750031981357858	0.916892650904167	-0.0025136122233454
SYT7	0.750031981357858	0.916892650904167	-0.0003706866962223
TENM1	0.750031981357858	0.916892650904167	0.0012142949862093
TFB2M	0.750031981357858	0.916892650904167	-0.0006734553545916
TIA1	0.750031981357858	0.916892650904167	0.0027895246977983
TOP1	0.750031981357858	0.916892650904167	0.0030086509119208
TOP2B	0.750031981357858	0.916892650904167	0.0013626279171386
TOR4A	0.750031981357858	0.916892650904167	-6.43308394941968e-05
TRIM37	0.750031981357858	0.916892650904167	0.0014705813432514
UBA7	0.750031981357858	0.916892650904167	0.0016594296802819
UBAC2	0.750031981357858	0.916892650904167	-0.0016864763665108
USP38	0.750031981357858	0.916892650904167	0.0028482145610654
VAMP8	0.750031981357858	0.916892650904167	-0.0022069451869785
YBEY	0.750031981357858	0.916892650904167	-0.0009649106135528
ZBTB8OS	0.750031981357858	0.916892650904167	0.0019911453770125
ZDHHC9	0.750031981357858	0.916892650904167	-0.0025953268293788
ZFYVE28	0.750031981357858	0.916892650904167	0.0023096668289406
AK7	0.75047086078582	0.917326306120306	0.0023593951001788
GLIS3	0.751953208048557	0.919035187684459	0.0020182938497987
TMEM234	0.753692181587479	0.920954064522158	0.0058066201375736
ZNF696	0.753692181587479	0.920954064522158	-0.0004164231240251
RIMKLB	0.75853216550891	0.922491299875724	-0.0029484072391929
PGGHG	0.75861923960624	0.922491299875724	0.0013618688132367
SENP5	0.759139341678901	0.922491299875724	-0.0001342069808197
ACTL6A	0.761296480002007	0.922491299875724	0.0019433271001816
ACY3	0.761296480002007	0.922491299875724	0.00449381245518
AFG3L2	0.761296480002007	0.922491299875724	0.002951698991175
AFP	0.761296480002007	0.922491299875724	0.0017930658196502
AK1	0.761296480002007	0.922491299875724	-0.00221387402175
ALK	0.761296480002007	0.922491299875724	0.006036473936104
ANKZF1	0.761296480002007	0.922491299875724	-0.001948219390446
ANP32B	0.761296480002007	0.922491299875724	-0.0009258370341047
C12orf57	0.761296480002007	0.922491299875724	-0.0022409281903861
CAMK1	0.761296480002007	0.922491299875724	0.0012511807015422
CMC1	0.761296480002007	0.922491299875724	-0.0005906507217327
CNNM1	0.761296480002007	0.922491299875724	0.002801150850148
CNTRL	0.761296480002007	0.922491299875724	-0.0011873040459493
COL5A3	0.761296480002007	0.922491299875724	0.0022963490620074
COMMD1	0.761296480002007	0.922491299875724	-0.0036175938140046
CPNE6	0.761296480002007	0.922491299875724	-0.004235078976929
CSNK1A1	0.761296480002007	0.922491299875724	-0.0023445326604947
DDI2	0.761296480002007	0.922491299875724	0.001326533436343
DDR1	0.761296480002007	0.922491299875724	0.0029590234506594
DDT	0.761296480002007	0.922491299875724	0.0022098498645403
DDX39A	0.761296480002007	0.922491299875724	-0.0007958506071039
DNAJC16	0.761296480002007	0.922491299875724	-2.23110279262884e-05
FAM98A	0.761296480002007	0.922491299875724	-0.0014395060851094
GATD1	0.761296480002007	0.922491299875724	0.0019402531655188
GLE1	0.761296480002007	0.922491299875724	0.0009057895120644
GNPAT	0.761296480002007	0.922491299875724	-0.0025693411100569
GSTT1	0.761296480002007	0.922491299875724	0.0019819565076917
HERPUD1	0.761296480002007	0.922491299875724	-0.0001295827561693
HHATL	0.761296480002007	0.922491299875724	0.0016915310028434
HMGCL	0.761296480002007	0.922491299875724	-0.0020749620018678
HNRNPD	0.761296480002007	0.922491299875724	-0.0012709583449226
HSPH1	0.761296480002007	0.922491299875724	-0.0033134769246786
INPP4A	0.761296480002007	0.922491299875724	-0.0027000667393518
LAMA5	0.761296480002007	0.922491299875724	-0.0027625688938481
LAMTOR1	0.761296480002007	0.922491299875724	0.001607009096453
LRFN4	0.761296480002007	0.922491299875724	0.0020580140604627
LYPLA2	0.761296480002007	0.922491299875724	0.0037837942246627
LYSMD1	0.761296480002007	0.922491299875724	-0.0004303691282549
MBOAT7	0.761296480002007	0.922491299875724	-0.0016574646288492
MCF2L	0.761296480002007	0.922491299875724	0.0029228408435411
MRPS34	0.761296480002007	0.922491299875724	-0.0001087563333545
MRTO4	0.761296480002007	0.922491299875724	0.000791101018007
MTM1	0.761296480002007	0.922491299875724	0.0038594043937907
MYBBP1A	0.761296480002007	0.922491299875724	0.0028539578117558
NCKAP5L	0.761296480002007	0.922491299875724	-0.0022831338278731
NDUFA8	0.761296480002007	0.922491299875724	0.0005159176423152
NEXN	0.761296480002007	0.922491299875724	0.0019923011047833
NYAP2	0.761296480002007	0.922491299875724	-0.0028573668375062
PARVG	0.761296480002007	0.922491299875724	0.0020606777982466
PLA2G12A	0.761296480002007	0.922491299875724	3.87231155029297e-05
PNP	0.761296480002007	0.922491299875724	0.0022394053614697
PQBP1	0.761296480002007	0.922491299875724	0.0036485123684935
RAB5IF	0.761296480002007	0.922491299875724	0.0036412546152701
RGS7	0.761296480002007	0.922491299875724	-0.0001156839679498
SDCBP	0.761296480002007	0.922491299875724	0.0028953207744786
SESN2	0.761296480002007	0.922491299875724	0.0014940098003299
SF3B6	0.761296480002007	0.922491299875724	-0.0008268931911781
SMG1	0.761296480002007	0.922491299875724	-0.0006213206448809
SRRM1	0.761296480002007	0.922491299875724	-0.0018677515625849
STX18	0.761296480002007	0.922491299875724	0.001780661500401
THBS3	0.761296480002007	0.922491299875724	-7.86706412233592e-05
THOC7	0.761296480002007	0.922491299875724	-0.0011247476981365
TMEM192	0.761296480002007	0.922491299875724	-0.0019388759804062
TMEM97	0.761296480002007	0.922491299875724	0.0031878317071706
TOMM70	0.761296480002007	0.922491299875724	-0.0048071841441296
TRAPPC10	0.761296480002007	0.922491299875724	-0.0024351340763023
TRIR	0.761296480002007	0.922491299875724	-0.0010919158379801
TTLL1	0.761296480002007	0.922491299875724	-0.003130379993135
WDR89	0.761296480002007	0.922491299875724	0.005287145089146
XRCC5	0.761296480002007	0.922491299875724	0.0023483969168306
ZKSCAN1	0.761296480002007	0.922491299875724	-0.0035875572845887
ZNF3	0.761296480002007	0.922491299875724	0.001808835251572
CEP152	0.761528171732404	0.922542639416306	0.0020915989467566
PNCK	0.761528171732404	0.922542639416306	0.0003689230541664
DTX2	0.761592712781761	0.922542639416306	-0.001674321321024
NEUROD2	0.761904761904762	0.92271558701241	-0.0045175023574442
TCEAL9	0.761904761904762	0.92271558701241	-0.007503934066044
DALRD3	0.762111058327571	0.922862907684903	-0.0025379106294977
KIAA0319	0.762574334675104	0.923321345693912	-0.0040532793375547
KLHL12	0.763110909890979	0.923663277409954	0.0017451987339971
MITD1	0.763110909890979	0.923663277409954	-0.003211926996677
MRPL57	0.763110909890979	0.923663277409954	0.0010149264306432
ALOX12	0.763520617355745	0.923954020469789	-0.0004597869797363
ENPP5	0.763520617355745	0.923954020469789	0.0039255614152442
LAT2	0.764367392426209	0.924876061290847	0.0029238721985913
RAPGEF5	0.765594483995764	0.926258025138366	0.0045189379846323
LY96	0.765917947558291	0.926546545082167	0.0013527517865813
FLVCR1	0.76726015280971	0.926930102230513	-0.0021033254512449
KLF12	0.76726015280971	0.926930102230513	-0.0025092078801993
DTX1	0.767810013763625	0.926930102230513	0.0004134466852945
KCNJ3	0.767879451430049	0.926930102230513	-0.0027424422022805
KIF14	0.768553604699425	0.926930102230513	-0.0004408680736519
CCDC28B	0.770850807460328	0.926930102230513	0.0053857205593378
ABRAXAS1	0.772611799575185	0.926930102230513	0.0023456515280002
ANP32A	0.772611799575185	0.926930102230513	-0.0002866880629933
APOM	0.772611799575185	0.926930102230513	0.0014626641158646
BRWD3	0.772611799575185	0.926930102230513	0.0011296515108648
CACYBP	0.772611799575185	0.926930102230513	0.0007676147712896
CALB2	0.772611799575185	0.926930102230513	0.0002674792293276
CARD9	0.772611799575185	0.926930102230513	-0.0013795473841257
CELF3	0.772611799575185	0.926930102230513	-0.000590061374724
CEP170	0.772611799575185	0.926930102230513	-0.002102017442036
COA7	0.772611799575185	0.926930102230513	-0.0011636662545428
COPS5	0.772611799575185	0.926930102230513	0.0021405792008066
ELOC	0.772611799575185	0.926930102230513	-0.0017359287706449
EPS8	0.772611799575185	0.926930102230513	-0.005479944727075
FBLN5	0.772611799575185	0.926930102230513	-0.0020027542701561
GALC	0.772611799575185	0.926930102230513	-0.0043769249661545
GCLM	0.772611799575185	0.926930102230513	-0.000564674193656
GNB5	0.772611799575185	0.926930102230513	-0.0024151127047046
HDGFL2	0.772611799575185	0.926930102230513	0.0009170148672822
HSBP1	0.772611799575185	0.926930102230513	0.0006465376995024
IGFALS	0.772611799575185	0.926930102230513	9.21885663995531e-05
INVS	0.772611799575185	0.926930102230513	0.0020263880763535
IPO4	0.772611799575185	0.926930102230513	-0.0028956077448168
LPA	0.772611799575185	0.926930102230513	-0.0036102275325911
MFAP1	0.772611799575185	0.926930102230513	0.0032514793587051
MGRN1	0.772611799575185	0.926930102230513	0.001411195428356
MLH1	0.772611799575185	0.926930102230513	-0.0020963003517443
MT1E	0.772611799575185	0.926930102230513	-0.0011591209653106
MYO1F	0.772611799575185	0.926930102230513	0.001283945402324
NAPEPLD	0.772611799575185	0.926930102230513	-0.0032927393264961
NFRKB	0.772611799575185	0.926930102230513	0.0056177732789156
NPY	0.772611799575185	0.926930102230513	-0.0035120994905787
NQO1	0.772611799575185	0.926930102230513	0.0036386556299696
NUAK1	0.772611799575185	0.926930102230513	-0.0021640865634364
NXF1	0.772611799575185	0.926930102230513	0.0033082721523479
PDCD6IP	0.772611799575185	0.926930102230513	0.002511303199158
