gene	p_value	fold_change	fdr
TMEM116	0.10487178249403158	0.7689449956121046	0.3231853677998554
KRTAP4-5	1.0	nan	1.0
UCKL1	0.6370674281332944	0.9817613936070846	0.8257102205936874
OR5B21	0.407229190235042	1.9385506905325705	0.6696131156379379
CARD11	0.7831298160210926	1.1309091862923213	0.9086960430456267
ZNF485	3.119121383422056e-05	2.175478535257019	0.002015293068585766
PEG3	0.182839531981833	0.5473317029383357	0.4413842361576231
SDAD1	0.7773361783806464	0.969602706032657	0.9065889103575664
ZKSCAN8	0.018653310794539416	1.4180570815431766	0.11673581046328121
PHETA1	0.3297839865974712	1.1330112770935816	0.6022709483191904
TMEM239	0.8779268665143697	0.48063850143511755	0.9522191766920782
HYLS1	0.2892069256027823	0.8055201582907533	0.5629795690063004
MYL4	0.9232827661978245	0.9030844644843716	0.9754330624307181
ZNF442	0.6030522122459763	1.0594366776166706	0.8083530683504374
ZNF813	0.6049731272721461	1.2015703840451164	0.8083530683504374
HOXC4	0.5633003663620569	1.171948306923327	0.7810047777647648
DCAF12L2	0.9969193152404957	0.19643337757826534	1.0
PIM3	0.20706487486779482	0.7939281267399936	0.47296635450316404
GET3	0.9010218800883549	0.9680347788096663	0.9633052020078301
ASPH	0.26197464991280356	1.1351478570222322	0.5350698980685626
SPRED2	0.00824122781841993	0.5711880557804118	0.0714352947941885
WWP2	0.00434934827264601	1.6946623052168894	0.04826348895044644
GFPT1	0.07815117058216271	1.246469109413653	0.27343144131626923
UVRAG	0.10940389331924451	1.1488963623623194	0.3301650094733968
KRTAP13-1	0.7333210247950701	0.0	0.8813726316040551
ZNF26	0.20988756057059912	1.1770495435091324	0.47602508795519494
TMEM207	0.48883214929489716	0.0	0.7299908543266431
ITSN2	0.9789551953030096	0.9856312261347067	0.9995469932733548
NTRK1	0.34894113452148046	0.2959512454109624	0.6194490451637422
OGA	0.012414939947228592	1.5199217939535363	0.09153513961409272
MT1F	0.0006728709285064877	0.36834103878697627	0.015039102181294357
TCAF1	0.7831298160210926	0.9985128100388	0.9086960430456267
ZNF69	0.3609197402993056	1.0943515184282169	0.6308923438904079
TXNRD1	0.08092270264384692	1.1111565142955269	0.2790881756931248
NRARP	0.10764648309271344	1.3415789680313965	0.327366356855929
ZNF583	0.2334279188547616	0.8091160217888647	0.5043972071498107
KRTAP4-1	0.021847585363205108	3.8514660527094877	0.12809730773194658
CCT8L2	0.81484010665434	1.0953973972502022	0.9250817426730622
ZNF568	0.6246997400032694	1.1241767589987088	0.8194312508448902
ZXDB	0.004224006991308763	1.7793364316257747	0.04740051947389816
ZNF480	0.7947513859885488	1.0526530127128544	0.9128405829480171
ZNF587	0.2892069256027823	0.9141126631536113	0.5629795690063004
TPM2	0.08376959798306598	0.45857953028734333	0.28481362417697953
RTP2	0.765673565086721	0.8611113735791296	0.8997684679118292
SH3BGRL2	0.06419943576324418	1.1396556580290795	0.2433152189057008
ZNF808	0.4560738613070551	0.9616277514485059	0.707409608226453
ANKRD35	6.333013071269706e-06	0.22779795070523542	0.0007052368850129811
B3GNT6	0.4853759012808927	1.151259041984638	0.7291422938540374
YTHDF2	0.06066754819273899	1.154627666546454	0.23492204711271494
TMA16	0.36904074503398016	1.1338341106671523	0.6377280095151326
HLA-DRB5	0.23039155870946673	0.668290103220325	0.5010387820710988
ATL1	0.005950557105062453	1.2562199177366036	0.058763691474145695
CNGA1	0.16777999574787883	1.330871063437444	0.4219274421468121
MAFK	0.015454592763750339	0.553349162324839	0.10426617805080458
ARMH1	0.10764648309271344	0.669595501329321	0.327366356855929
ZNF43	0.0754537658266707	1.289415684103976	0.2687516916020137
GPN1	0.9549219503047697	0.9962281551291495	0.989308129000142
PLN	0.030370270868331235	2.177187934972189	0.15668249194821077
C2CD4A	0.07965903726238914	0.16652735165997318	0.27681557905423204
ZNF28	0.7600273778391065	0.9590362811014145	0.8965093332838261
ITGBL1	0.0018801298481026063	0.18415035288626946	0.02871903247000323
ZNF511	0.21851477160142624	1.1144782389922343	0.48609907652016454
C20orf203	0.1743992932188334	1.8833721266231176	0.430534255348215
ZNF627	0.21561243966965812	1.1625767278414512	0.48299125492678946
KCNRG	0.018212726352832317	1.6478451452244678	0.11478123431661791
WDHD1	0.8593872366123328	0.9783885276511979	0.9441165529627872
ZNF789	0.5633003663620569	0.9607257681945774	0.7810047777647648
CTNND1	0.42000897997304243	1.1005349433851492	0.6786028846863246
DDX39B	0.19875495607993285	1.276194087922043	0.46263741221556726
SLC34A3	0.21201434544961195	0.516057783032705	0.4797282833278593
RD3	0.05142964550894837	1.751276062175609	0.21384024140784133
SPANXC	0.9946903731918779	0.07281815699314988	1.0
SH2D1B	0.9110525888149974	0.7064630864872108	0.9695425776554736
ARC	0.680885768260498	0.6310249391040759	0.8524788598487936
NUDT16	9.821171061205843e-05	0.4165665808419788	0.0043440324616749485
TLK1	0.5684362480289417	0.9028623271343799	0.7850781798669216
LRBA	0.5402310436734092	1.0878106520680846	0.7679743101134873
ZNF536	0.9849671803936887	0.6065620833085956	1.0
MMP17	0.10940389331924451	1.5500817075254474	0.3301650094733968
OR2M2	0.6895264098426089	0.0	0.8570863075988463
BAZ1A	0.054307406421561816	1.400796461977516	0.2206209251001259
AKR1C4	0.003177232809716801	14.829560298881809	0.039833241272019045
COPS8	0.6753480306811428	1.0874536499849203	0.8491076289317071
CCDC69	0.31819683041169516	0.7262494391881972	0.5916647260073937
MDM4	0.31819683041169516	0.861556961818528	0.5916647260073937
RYR2	0.784476413747689	0.2984394117598524	0.9086960430456267
ZNF534	0.04006274389073933	1.5360636126943918	0.18511784344534687
KLHL9	0.8475550398583394	0.9538220408833845	0.9406181533332292
FAM3D	0.6745687803921452	0.9351641169726341	0.8491076289317071
NCOA6	0.1714842121662412	1.201592339728444	0.4263122285645584
STK39	0.737128012448743	0.9571913195025422	0.8837981884587756
TAT	0.04681700555481971	0.19389069420444563	0.2025811959218953
C6orf89	0.017806407989394597	5.8429593802262705	0.11365243076440631
CALM1	0.07027637275555919	0.6692359406465755	0.25648776029217096
LPA	0.10738251049798736	1.055247958757013	0.327366356855929
TAFA2	0.4244272891023065	0.412846914621076	0.682769630353141
OR10G6	0.786815451722176	0.0	0.9086960430456267
TUSC1	0.21851477160142624	0.6782096577683947	0.48609907652016454
MAGEA1	0.3273688470384557	1.731534386224004	0.6016328165503353
PAPSS2	0.7889349830171634	0.8552890484287412	0.9086960430456267
SLC9A6	0.0607563437041811	1.2085316266427901	0.23492204711271494
FAN1	0.2892069256027823	1.167555186298977	0.5629795690063004
ABCA4	0.7433520019342148	1.5075195770716923	0.8872326302639568
EIF1AY	0.5351474561991996	1.1857407534559439	0.7643060349533796
MT-ND6	0.8831399713746723	1.1588985180138396	0.9545919149305654
IPO9	0.34894113452148046	1.1044481559553516	0.6194490451637422
GPX6	0.3969982237157993	2.012387797688053	0.6620483943942738
CEP290	0.9294034877195546	0.8017878160781414	0.9784795451796761
MT-CO2	0.3856053411460773	1.2364927029793875	0.6519509433988023
GLMP	0.006118130058310018	0.6095452423430354	0.059825578581542846
TOGARAM1	0.7657846682687334	0.9392387859589757	0.8997684679118292
DLL1	1.123251733372343e-05	1.9514326897330818	0.0010372818811937477
ANKRD13B	8.42997496197199e-05	1.9139180321199518	0.003911467058948326
ECI2	0.9369215669136052	1.054689802026876	0.9813468066416654
UNC13B	0.6588364477682731	1.0767900849203729	0.8388212248773406
MT-CYB	0.6155941844001098	1.249163274559071	0.814838029987308
LDB1	1.4710154902163941e-05	1.6553794904688643	0.001254405146184079
PPP1R14C	0.42000897997304243	1.0344447592274044	0.6786028846863246
CTR9	0.29832475243419	0.8628162806588914	0.5726613149798875
SMOC1	3.013014701808516e-07	7.147303816819272	8.64233050302076e-05
F5	0.16203294292892445	1.321187444502533	0.4145203036089767
MSRB1	0.028487626081077456	0.7235290938170724	0.15039019780838742
LRRTM3	0.19068059580386057	1.3651826213172564	0.4522959978903502
ZNF652	0.016595952525008964	1.3716629163846383	0.10863692159437922
SMURF1	0.3257188299930522	0.8688520793851988	0.5991821174422769
SLC5A3	0.3940478755315468	0.6996209219079913	0.6592770951557855
GPATCH3	0.04566428878918703	1.2004955589798136	0.1991409009601704
CDC42BPB	0.18804110309811084	1.1958952705824852	0.4485077639851753
PLXNB3	0.19068059580386057	1.639426053593972	0.4522959978903502
OXCT2	0.602880525234769	1.3274220673422086	0.8083530683504374
RPL10A	0.4378370407132128	1.0446332770622209	0.6932663949265498
COLGALT2	0.08969439397832257	1.3157204953565758	0.2959227208789865
EPS8L3	0.6034751301730028	1.0319774370382142	0.8083530683504374
EGFL6	0.04006274389073933	0.2469856156368315	0.18511784344534687
MT-ND2	0.36904074503398016	0.799333300726788	0.6377280095151326
SYCP1	0.21901689104923716	0.8621379778031392	0.48683587408407064
APCDD1L	0.029527542970847427	0.054697051600591164	0.15446007909197693
RCSD1	0.3983089443904342	1.131125243359358	0.6621344069419836
RASSF9	0.024477232296307855	0.0991873544877749	0.1373389509588997
FAM169A	0.1702828424741421	1.3968999100108739	0.4242727679491951
ZNF830	0.014034992507099747	1.239491079990878	0.09862525729469387
GRIN3A	0.9294034469209785	0.5180843024945561	0.9784795451796761
MT-ND5	0.8475550398583394	1.214261815246343	0.9406181533332292
MUC2	0.06605684674051109	0.17797849182884432	0.24866219241292808
CNOT7	0.07154393258906354	1.3556721488687222	0.25911578110647826
TMEM184B	0.720097684691909	1.008772696278613	0.8752334876081613
MTOR	0.26197464991280356	1.1987413691243036	0.5350698980685626
SCAMP5	0.03589013695110066	1.18414691327226	0.17328135236452094
ZNF521	0.01620797440907278	0.518855145176227	0.1074143061064357
ALPK2	0.9723446744194592	0.40836656718051795	0.9975525114919439
BRINP2	0.5480226443199718	1.013817295202588	0.7721506906535714
MAGEB3	0.011664729517841733	6.945679530201342	0.08787414752025763
LRIG2	0.029731790619151866	1.441609683888674	0.15446007909197693
MT-CO1	0.737128012448743	1.1954622575681342	0.8837981884587756
PNP	0.05228275276460131	0.732721775826301	0.21549418519195893
PAX9	0.0001498973973620908	2.793087822208287	0.005721184736818026
LRRC10	0.016737492741198606	2.7886068082630193	0.10936516247390601
GK	0.11665026073046494	0.7061248285611288	0.3425854926913484
FOXJ3	0.38142402738479625	1.090063955841137	0.6487788690010886
ZNF358	0.15604388233254116	1.2380126725387826	0.40494403515247934
SFT2D1	0.9969932729397027	0.986352806213528	1.0
CD247	0.13633182487958895	0.6399403289757782	0.3747492052846665
GRM3	0.8890947219291804	0.5784843494066895	0.9575294220526405
CHAMP1	0.2458436145932387	1.2214157842141087	0.5179240449437571
INPP5F	0.7031992593357959	0.8448883957892124	0.8644889394432074
ARHGAP11A	0.6049731272721461	1.2203123060623167	0.8083530683504374
SUCNR1	0.3946105289585221	1.180164649169076	0.6594455627643095
HMGN2	0.47471182886584073	1.1397994919068564	0.7207387594225324
SELENOM	7.599417349305664e-05	0.30511809695859876	0.0037270613948110235
UBE2J1	0.061887482787233834	1.2100363989070415	0.23750089938072647
GJC2	0.4423582070321574	0.9129939577547269	0.6971017412241548
OPA1	0.5891910241235689	1.0428683285945406	0.7974530119170147
DENND4B	0.07154393258906354	1.293449661921788	0.25911578110647826
RYR3	0.0017040700576368714	0.16414397174347567	0.02688312521760301
ZNF277	0.8534671966360218	1.0079338639576378	0.9441165529627872
MT-ND3	0.7600273778391065	1.042687132891176	0.8965093332838261
KTI12	0.7433520019342148	0.9676307652841313	0.8872326302639568
STYXL2	0.7542827808242072	0.7525016047335652	0.8939044037254011
SELENOT	0.11851673962904592	0.7950420577815674	0.34544116981023376
ARHGEF15	0.8239914673127718	0.9212726111252055	0.9295067612738698
TOX	0.01095426922438347	1.6968556584117815	0.08488549762046806
CES1	0.016062915136918484	0.13507624806780308	0.10733746786339704
CD3E	0.030370270868331235	0.3790279209395301	0.15668249194821077
RUSC2	0.3257188299930522	0.9793775203559243	0.5991821174422769
FICD	0.8064167057380578	0.963493669788695	0.9193781786406006
OSTC	0.34500256978567745	0.770890932384188	0.6167927841337183
R3HDM4	0.5839710510411974	1.0569365231829395	0.794648933816914
TSEN15	0.05228275276460131	1.2770549026255265	0.21549418519195893
LTN1	0.9189519681101626	1.0179787141625982	0.9723704492925765
RUNDC1	0.9729443543493346	0.9945229518827778	0.9975525114919439
CCDC152	0.00023030373992727335	0.17280878981308706	0.007530017444841472
STKLD1	0.6049731272721461	1.0453966278809173	0.8083530683504374
GRK5	0.5351472196448783	1.0125039146762445	0.7643060349533796
TYW1	0.2719810832199535	0.8574009677847281	0.5457784488485202
DCAF12	0.08092270264384692	1.3600814852688066	0.2790881756931248
SFMBT2	0.0393216140112074	1.3641031006021065	0.18307857226910165
ASB12	0.00011739464723214213	3.6597468993894395	0.005005401051242528
PNMA5	0.24313543483480582	0.46190233176177986	0.514196426003953
ITPRIPL1	0.4665996147127638	0.8218487268206283	0.7154124326660185
MT-ND4	0.9729443543493346	1.0704072502453224	0.9975525114919439
SMC5	0.45147673630131696	0.8784559564164258	0.7039705209554592
MT-ND1	0.6753480306811428	0.8566545763944076	0.8491076289317071
DCAF12L1	0.9376520634411438	0.20105915551031453	0.9820032757802774
PRMT6	0.9429187058969091	0.961920220027623	0.9839264701430044
SHISA4	0.6643231183501889	0.9792899143115282	0.8417308716610284
CIPC	0.8593872366123328	0.9581300901610373	0.9441165529627872
CAPZA2	0.040540757734873534	0.7044137147863606	0.18604916952167277
MT-ATP6	0.49374248274991145	1.0921575947461226	0.7330435997912771
TOP1	0.15149484290078905	1.1911069284608988	0.39788413858973887
PRC1	0.07082821937696848	1.652938281529808	0.25785677025637455
MAP3K3	0.26861822119877904	1.1678535930984673	0.542133427027088
L1CAM	0.5480226443199718	1.1387929251155657	0.7721506906535714
SREBF2	0.08376959798306598	1.2521328281352138	0.28481362417697953
C1orf174	0.5996922763868605	1.0849783360770244	0.8052755344218795
POU3F3	0.20988756057059912	1.1532677139418197	0.47602508795519494
RASGEF1A	0.015397555455161418	0.3221283263932336	0.10426617805080458
SPOUT1	0.6466758615218304	1.089512717867997	0.8328713405733926
RPL39	0.07679327945456102	1.5895994884878994	0.270923140766734
DZIP3	0.056393728257409334	1.2883865676160307	0.22522988810991898
KIAA0753	0.3856053411460773	0.8703177898211704	0.6519509433988023
DCLRE1A	0.0009076564672818914	1.6524192880056745	0.018161164549920797
ATG9A	0.32194412623143653	1.1414053989867208	0.5955288195807306
NOS1AP	0.3819016640822661	0.9011817100094197	0.6491676755626632
CSAG1	0.9309278478807853	0.978169054118955	0.9784795451796761
APRT	0.7257601700947548	0.9884158757988804	0.8786391968890039
GPRASP1	0.019089096540951984	0.4423182773107037	0.11782709051736616
TBKBP1	0.025007671687552628	1.3724445886577468	0.13887363822735665
MAGEE1	0.002766365105824324	1.3287219552184846	0.036217190745754
CCDC167	0.00434934827264601	2.389013228043107	0.04826348895044644
MT-CO3	0.37314166328303283	1.138633720874648	0.6415352672428567
ZFP2	0.1933460123583382	1.2058239869489193	0.4556496153312213
SOWAHA	0.015454592763750339	0.27812015788324673	0.10426617805080458
L3MBTL3	0.7485511656250495	0.979125647477381	0.8905455177703477
DMD	0.36739609575244947	0.7849679966300379	0.6373877830544007
MFAP3L	0.800578725811299	0.9708868550976203	0.9164201147861712
NAGA	0.32194412623143653	0.8458377070883392	0.5955288195807306
SMG5	0.21561243966965812	1.1327950164462877	0.48299125492678946
KIFBP	0.00019225008557775618	1.5723936805266396	0.0068411397933693645
TGM2	0.05228275276460131	0.528985244312972	0.21549418519195893
ARMCX6	0.4889484989098217	1.0443287831184058	0.7299908543266431
PJA2	0.054307406421561816	0.7682528825794684	0.2206209251001259
RORB	0.15149484290078905	0.7474558579594618	0.39788413858973887
SGMS1	0.003534649950843401	1.5970379401982773	0.04229738193389154
OR10R2	1.0	nan	1.0
OR10Z1	0.9259519825584511	3.358053742219523	0.9764481384700333
ZNF525	0.1933460123583382	0.9291241880322388	0.4556496153312213
INF2	0.15835511427652396	0.7267663750868326	0.4079777719609248
IQANK1	0.17269278170099367	0.3072644997846197	0.4271987372533733
GP1BB	1.0	nan	1.0
OR2T5	0.6517918130415826	0.0	0.8351719326477018
OR2L2	0.42894997528076095	1.0857746790257266	0.6864578314208983
EFCAB2	0.9369215669136052	0.7988448356607168	0.9813468066416654
COX20	0.1405451061898492	1.50019995696195	0.3816754275254677
CHML	0.007608469227509361	1.7595120683323136	0.06832824048670764
STUM	0.5891910241235689	0.9118038254264677	0.7974530119170147
CAPN8	0.04727873868428276	0.3934370870038314	0.20360070232635427
TATDN3	0.4665996147127638	1.0386826259826238	0.7154124326660185
CR1	0.005786889760601649	0.0852376354185972	0.05759811254361189
RAET1G	0.06391104443790262	0.4987360666347479	0.24329436886062414
C1orf53	0.1933460123583382	0.6700131259793506	0.4556496153312213
SAMD5	0.4378370407132128	0.882819710339522	0.6932663949265498
TEDDM1	0.5338284248418501	1.4441162103696124	0.7640361314493886
GJE1	0.15841694670763762	3.083904370336531	0.4080815373686607
ECT2L	0.03129853062363673	1.5655968356394405	0.1599670758634663
GPR52	0.3455128839148003	0.21872786144958042	0.6171829029431104
FCGR3A	0.5839710510411974	0.7601043145821303	0.794648933816914
TMEM244	0.6370417797182985	0.30856977950752174	0.8257102205936874
OR6K3	0.6934280135763295	0.5731673994584792	0.858778341293569
CENPW	0.40259644215496143	1.1392673317634674	0.6657541270471327
SPRN	0.3295209203588092	0.4086502790075864	0.6022709483191904
FAM229B	0.6102738364201088	0.9574590908807055	0.8116547700765125
FANK1	0.02670131246250393	2.1660630506656964	0.1447130106577904
LORICRIN	0.5804413627723128	0.9593644413169625	0.7934389081264102
PRR9	0.9748729421374838	0.839014202172097	0.999367502442449
LELP1	0.6517918130415826	0.0	0.8351719326477018
SPRR2E	0.6895264098426089	0.0	0.8570863075988463
KPRP	0.5037315978666447	0.27755585338243144	0.7414775584490669
EEF1AKMT2	0.0022882554918813008	1.5354318556187077	0.031922597433165
FAM24A	0.29044340931201607	10.060668240645743	0.564863795118736
DDO	0.2892069256027823	0.8186969365033278	0.5629795690063004
PLPP4	0.014034992507099747	1.7695937045776757	0.09862525729469387
H3C14	0.4686171765433068	0.6284553906977134	0.7172917560880914
H2AC18	0.9171610695172691	1.0296852094898579	0.9723704492925765
H2BC18	0.7608948989790502	1.016991593933309	0.8965829287048673
PNLIPRP3	0.7314928372511786	0.4276613235766445	0.8813726316040551
H3C15	0.0308855714509038	2.2226328486474993	0.1587985743888652
HSD3B1	0.7684992045320661	0.4564306305869814	0.9021180902211535
HSD3B2	0.08362355079227739	1.781257176259368	0.28481362417697953
RBM20	0.29273449215624125	0.6446991712270909	0.5664680232045184
SMIM9	0.32853933751347364	1.5301723903452702	0.6022709483191904
C6orf163	0.09306222708783848	1.6294195794615358	0.30260409154927354
RIPPLY2	0.000306818495367064	3.2872568930115436	0.008963466363565964
GDI1	0.05328744824949964	1.2358229460073933	0.2183044109091707
PCMTD2	0.7257601700947548	0.8710814864931214	0.8786391968890039
SOX18	0.6753480306811428	0.9677511915342747	0.8491076289317071
LIME1	0.5100965790094885	1.1093419669195255	0.7469553169267192
OOEP	0.5151984929313561	0.5199099646077983	0.7509410740440023
KHDC3L	0.0035712716905426764	4.380637737464983	0.04265472831145956
DPPA5	0.8261792471079249	1.7549040863458552	0.9313456214363773
C1orf146	0.25905314804932167	1.4394441711044224	0.5321938680322424
SPANXN1	0.6517918130415826	0.0	0.8351719326477018
SPANXA2	0.7333210247950701	0.0	0.8813726316040551
CXorf66	0.6517918130415826	0.0	0.8351719326477018
C10orf62	0.24491373716889941	0.5831465093492317	0.5175778028962308
SAMD13	0.016753418793213643	1.4746510833929765	0.10936516247390601
RTL8A	0.009153436735990577	1.3356883894975504	0.07616866410946709
CCDC160	0.3107845423157232	1.0532074231585355	0.5837273553113228
C1orf141	0.2953199922167119	0.2530622078873812	0.5696373321640403
EFCAB7	0.46069606126284657	1.152707530031961	0.7111308713917175
DEFB110	0.06128115974937877	82.81651430961342	0.236757884737855
GLYATL3	0.08611417458840047	1.835368067816135	0.29016740306872546
LDLRAD1	0.28441098998450975	1.5965508664289858	0.5595042869102527
RHOXF2B	0.07703574928185007	0.0	0.271278510271781
ZYG11A	0.7844687400954559	3.4182275232161956	0.9086960430456267
LCN8	0.5969003576041509	1.212540472665219	0.8044938537522555
C1orf185	0.2571387574405455	0.8619325877776202	0.5319521163924125
GLT6D1	0.9377566017048181	0.8963992561002023	0.9820584293231129
IFIT1B	0.17510549273661835	1.7696689764031386	0.430534255348215
CT83	0.7333210247950701	0.0	0.8813726316040551
LIPN	0.041370763024199654	0.33837337713299104	0.18714215407673207
LIPK	0.48883214929489716	0.0	0.7299908543266431
LIPJ	0.017879112041126927	0.2101386609098864	0.11396278452881274
TRPC5OS	0.8239914673127718	0.9764586467084907	0.9295067612738698
LRIT2	0.000947893278249588	3.8135943059348714	0.018595406891754353
LRRC73	0.001593252893303939	0.36033329023465804	0.025713444606254788
FOXO6	0.0014386137790779394	1.9402921462559444	0.02397394141877154
TCEAL5	0.0024390807235203853	1.54052446256685	0.03309981159639026
SYS1	0.14431821322258614	0.8522532613607376	0.3871543330389362
TCEAL6	0.1204054527844645	0.2454995607046367	0.34863805852901464
INPP5B	0.6316707981121067	1.0961677463986892	0.8225450460214812
RPA4	0.6151980452911371	0.9709975642662464	0.814838029987308
NEU4	2.0320309876369392e-05	4.070129691841508	0.0015145030955494054
MAFB	0.7485511656250495	0.9398828909391621	0.8905455177703477
TRAF3IP1	0.5230041714164845	0.9028005850622143	0.7558009136706464
CHIC1	0.5839710510411974	0.994199513985	0.794648933816914
GIGYF2	0.10419568080042456	1.2222103348341924	0.3215729431419689
C2orf72	0.5633003663620569	0.9940075160871845	0.7810047777647648
RUFY2	0.1777405695696927	1.2440914648613546	0.4343928120996453
NHSL2	0.8142316565391864	0.8547147018076263	0.9244465329514076
GGTA1	0.028487626081077456	1.9353022272807168	0.15039019780838742
PHACTR4	0.047482811302670444	1.3336978591653776	0.20360070232635427
CLPSL1	0.38887525363201336	1.0180082208809633	0.6547426534948836
ASAH2B	0.00032608625213537866	1.6904221100330348	0.00921364005846993
AGAP6	0.20504840150411208	1.961356156559444	0.4704036947254418
TIMM23B	3.3090790636015184e-05	1.73375014956144	0.0021163572889540657
ZDHHC18	0.11665026073046494	0.8357471832586058	0.3425854926913484
TMEM273	0.5230041714164845	0.8761677542432054	0.7558009136706464
CXorf65	0.306629302548169	2.9399217221135023	0.580821752424642
AGAP9	0.10250199924243483	1.4969286062342357	0.31862808758471345
NPY4R	0.4393746838524285	0.22955103873147703	0.6948873968262593
GPRIN2	0.7305626368887906	1.1751289681518169	0.8813726316040551
SYT15	0.01821265915356445	1.651692597970209	0.11478123431661791
MACO1	0.0011268942283984022	1.5220632522423763	0.020201926740350522
PTPN20	0.3221951556777911	0.2809125833906468	0.5955288195807306
ZDBF2	0.2309312335133199	0.7125161424055395	0.5017513120211935
TXNDC8	0.7080404704627932	0.5017537344227119	0.8682938941036528
AWAT1	0.49250622510943576	1.1809582259574587	0.7330435997912771
DAXX	0.02670131246250393	1.2332188627944571	0.1447130106577904
BMPR2	0.8712497186161992	1.0333624088655922	0.9492735783092526
TCEA3	7.196090204821812e-07	0.14605751079339016	0.00017465279957369452
PFDN6	0.182839531981833	1.1390644905086138	0.4413842361576231
RING1	0.06902641141264595	1.245096593529188	0.2543283367950176
HSD17B8	7.3413794720122445e-06	0.4045121416595897	0.0007764226524282894
RXRB	0.004224006991308763	1.281870506295113	0.04740051947389816
OXLD1	0.5329438027014509	0.9859585647606847	0.763094417321496
OR13C3	1.0	nan	1.0
COL11A2	0.06779389359264243	1.313228249289787	0.25159894130607996
HLA-DOA	1.0	1.0674752376614374	1.0
BRD2	0.041360971172473775	1.218032233366719	0.18714215407673207
HLA-DMA	0.5230041714164845	0.8434964797128193	0.7558009136706464
COL5A2	0.182839531981833	0.5769205565497586	0.4413842361576231
PSMB8	0.06419943576324418	0.6740075260258064	0.2433152189057008
TAP2	0.9849671803936887	1.0212500884055302	1.0
SPIN3	0.0011268942283984022	1.5811294507854732	0.020201926740350522
NBDY	0.5735934576790327	1.1294882071957295	0.7880613794413068
TMEM235	0.9080018108437942	0.4440989757005791	0.9673259584177754
PAGE3	0.03435680415178082	7.582965950661289	0.16853341372235733
HLA-DRA	0.29628954046607225	0.6719922495199282	0.5696373321640403
BTNL2	0.10645887904806701	0.4013704285557062	0.32537504669986383
COL15A1	0.16543700209625734	0.3171696735253671	0.41870158912891015
TSBP1	0.6160339691831275	0.8147474485008589	0.8153631455363061
TMEM225	0.7333210247950701	0.0	0.8813726316040551
NOTCH4	0.5735934576790327	0.8825422358131558	0.7880613794413068
PBX2	0.1933460123583382	1.1122717823199704	0.4556496153312213
AGER	0.8890947219291804	1.1645531933931395	0.9575294220526405
RNF5	0.03235297246321022	1.2602906693059612	0.16228779059380835
AGPAT1	0.46534321069338447	1.0587858232679495	0.7144697746663796
PJVK	0.47943302660233056	1.1447692467808115	0.7248160538738796
PRRT1	0.9789551953030096	0.707584361055384	0.9995469932733548
FKBPL	0.182839531981833	1.1301185489693506	0.4413842361576231
MRPL38	0.27566546265675307	1.224027843706935	0.54956011726569
SMIM5	0.30348208784288966	0.5544277726412623	0.5767713487555209
ERICH2	0.0018826432462772178	0.48931891672922834	0.02871903247000323
SP5	0.001945618743475989	0.3003024639903315	0.029348612297007127
STK19	0.6643231183501889	0.9358409949177232	0.8417308716610284
CD300LD	0.21333176155335964	0.0	0.48061443465067166
BTBD17	0.07282924791581422	1.4288555530167928	0.2621659046005474
DXO	0.6209339451211492	1.0320535265316106	0.8161991747735367
NELFE	0.1448531055366745	1.1860191114719871	0.3871543330389362
NXPE2	0.837815336165895	0.9716818099235509	0.9370841962256738
SPANXN5	0.6517918130415826	0.0	0.8351719326477018
ZBTB12	0.003227600404599363	1.8047526647590657	0.04004043463923364
SDHD	0.6920105252800894	1.0776472496430012	0.8571349943782631
EHMT2	0.031019868368814298	1.3112582676385351	0.1587985743888652
XAGE1A	0.4294951529351504	0.0	0.6864578314208983
LAYN	0.034439517802101895	0.5532139212955898	0.16853341372235733
XAGE1B	0.33487827079209	0.0	0.6067181301369279
SLC44A4	0.3532376865545819	0.4909274229783502	0.6234851500031285
NEU1	0.1426872038247902	0.8004641947026474	0.3846235875846651
HSPA1B	0.042194467825593766	0.5250672300075941	0.18968973412641074
HSPA1A	0.27878906591841945	0.6913346377382522	0.5528761582758851
HSPA1L	0.5279625751604108	1.1067682869969968	0.7596399406457517
LSM2	0.17522932953663287	1.2018229113416896	0.430534255348215
VARS1	0.04477615777788309	1.3251709971239618	0.19676356613117565
VWA7	0.41561664429622236	0.5726907375231315	0.6755893654743528
CARD16	0.0047445310340332985	0.35432902297940283	0.050979583545354056
CASP12	0.8322172411388591	0.9112660898923824	0.9341276582045269
MBD5	0.031908998355178346	1.4682978156871689	0.16125714037957323
MSH5	0.4423582070321574	1.349847405586819	0.6971017412241548
CSHL1	0.12876965556207765	3.277234772477183	0.36243508020304666
MPIG6B	0.31844269414888715	1.7075221049092988	0.5917216211719313
LY6G6C	0.0997509402494912	2.471055835253599	0.31441642521863433
LY6G6F	0.18045252703040815	0.0	0.4386423714962322
ABHD16A	0.9549219503047697	1.0074192917141507	0.989308129000142
LY6G5C	0.9309278478807853	1.1765746334852978	0.9784795451796761
CSNK2B	0.1702828424741421	1.1995262641124322	0.4242727679491951
GPANK1	0.0344527130688037	1.304684214178279	0.16853341372235733
C6orf47	0.34109122825643073	1.1426499024216668	0.6130445307246265
APOM	0.5429740180449096	0.871578466751014	0.7691590194259342
TRIM49C	0.0007725936602316557	24.779106781132445	0.016470687592168326
TRIM64	0.6517918130415826	0.0	0.8351719326477018
